,nav_long,nav_rest,nav_hs300,rel_vs_rest_pct,rel_vs_hs300_pct
2010-09-28,1.0184283995474601,1.2268809772250588,1.1404695275785999,-16.99044826247723,-10.70095474538918
2010-09-29,1.0572623799311622,1.2192370251415865,1.1380566896179882,-13.2849185080821,-7.099322065752823
2010-09-30,1.0603559584783748,1.2414915149697947,1.1621106453460734,-14.590156622683558,-8.756023987491856
2010-10-08,1.105858681394168,1.2783989460445966,1.2051256674891566,-13.49659002647594,-8.237065127142174
2010-10-11,1.134224258386152,1.2927431799855313,1.2402244434142988,-12.262212947907692,-8.546855014107912
2010-10-12,1.1473704442746868,1.3053154753460112,1.2559924087644416,-12.100142383545753,-8.648297850510867
2010-10-13,1.1486933808860904,1.3152965254186164,1.2737476500066713,-12.666584402289182,-9.81782138086189
2010-10-14,1.1589480841009718,1.3042486443520072,1.2763457559189755,-11.140556739717777,-9.197952143733712
2010-10-15,1.196838848645988,1.3287893132776387,1.3173354984875731,-9.930126869110422,-9.14699785893015
2010-10-18,1.1795182453326258,1.3194789414133474,1.3088151520681732,-10.60727016460028,-9.878928016017696
2010-10-19,1.1905503822281054,1.3560112045506059,1.3363337768415862,-12.202024715373616,-10.909205255444387
2010-10-20,1.2032090641134128,1.3656561310213622,1.344728236063041,-11.89516622947071,-10.523997946525887
2010-10-21,1.1900158240954526,1.3655497254024316,1.3359422597385433,-12.854449606750762,-10.923109481666515
2010-10-22,1.1920527033304185,1.378402038478368,1.3375138703543972,-13.519229509676467,-10.875488490107122
2010-10-25,1.217255908435574,1.4199390806972654,1.3780614242434208,-14.274075206252023,-11.668965764434757
2010-10-26,1.204045562853081,1.4210385853618077,1.3721245364837338,-15.270030296431292,-12.249542163379656
2010-10-27,1.1913895884554988,1.4037761504615938,1.3474965668027548,-15.129660233667408,-11.584962974536971
2010-10-28,1.1932004770319684,1.4084000820800362,1.345050079748353,-15.279721137920133,-11.289512933584911
2010-10-29,1.1949123957373184,1.4169175713555016,1.338039587960909,-15.66817859459536,-10.696783078123106
2010-11-01,1.2514548217743715,1.4563587349192055,1.374860405744732,-14.0696044341164,-8.975862818852098
2010-11-02,1.2520348928846181,1.4542793259516418,1.3709555273782887,-13.90684921788875,-8.674288269662945
2010-11-03,1.2364976457404897,1.4347327875073956,1.3540161776925514,-13.816868443587026,-8.679256118810274
2010-11-04,1.2482144493673282,1.4682344667840554,1.3778334021490297,-14.985346168766068,-9.407447415597037
2010-11-05,1.2472797906566846,1.4838472619119198,1.3937842602207149,-15.942845151759144,-10.511273067528426
2010-11-08,1.2684201260915435,1.504337363069667,1.4047768253544741,-15.682468757986834,-9.706644984588431
2010-11-09,1.3076369802315722,1.5011200664309008,1.395033631279565,-12.889247870715547,-6.264841871075911
2010-11-10,1.3787175283603739,1.5002106142587972,1.3851989908438844,-8.09840196727637,-0.4679084035111747
2010-11-11,1.3888281235683497,1.5001084531966375,1.3894997409019785,-7.4181522936662585,-0.04833518955482674
2010-11-12,1.3238752088989276,1.4086617459497277,1.3031434983418921,-6.018942254560655,1.5909000492589032
2010-11-15,1.387908978549443,1.4359281569995443,1.3122722995513594,-3.344121237265818,5.763794528311106
2010-11-16,1.341951727604097,1.382624556971187,1.254730369811459,-2.941711772875555,6.951402459936018
2010-11-17,1.2193990584165084,1.3447742047799456,1.2287485189450342,-9.323137365201994,-0.7608929235213169
2010-11-18,1.2745477595509236,1.3629663108854895,1.2461890421924013,-6.487214733658552,2.275635268677312
2010-11-19,1.3388879108744078,1.394121492376128,1.2584151435173443,-3.9618915427220514,6.39477105561026
2010-11-22,1.3343832450291466,1.4028958120735413,1.2556816494864955,-4.883653258835386,6.267639220087018
2010-11-23,1.3144008004280447,1.3790123907123948,1.2300430193767322,-4.6853524101383766,6.858116319708629
2010-11-24,1.325502158539768,1.413571516428632,1.257701386857298,-6.230272530630076,5.390848129052972
2010-11-25,1.33050283669997,1.428515793239136,1.2760860640892522,-6.861174164334793,4.2643497286019905
2010-11-26,1.3264509177620687,1.4164068968711678,1.2647518616855986,-6.350998382443008,4.878352659172269
2010-11-29,1.3200475326307046,1.420656556000655,1.2628504899506,-7.081868094367483,4.5292014482523735
2010-11-30,1.2935394059144694,1.3937690901331488,1.2418435586331507,-7.1912689790748825,4.16283089137397
2010-12-01,1.3071071295398193,1.3914136777404666,1.2414631259374742,-6.0590570259129395,5.28763216811412
2010-12-02,1.324866425733395,1.3967559032226744,1.248998543588047,-5.146889110932829,6.074297086640268
2010-12-03,1.3226396075370865,1.3907875691837637,1.2502245582170894,-4.899954756330782,5.792163403290229
2010-12-06,1.3245542088524784,1.385893570147947,1.2531595509389886,-4.425979210576781,5.69717222838817
2010-12-07,1.3182667679876723,1.404421362877414,1.266923613785995,-6.134526087899006,4.052584831712669
2010-12-08,1.3524030207616724,1.3971026398207684,1.2556582930566886,-3.199451334859005,7.704701847624085
2010-12-09,1.3241095323577818,1.3782589758015051,1.2364521820645589,-3.9288293705639465,7.089425014953488
2010-12-10,1.359712863812411,1.3952967762854755,1.2517371839508875,-2.5502755455219517,8.626066337720939
2010-12-13,1.3707361982463382,1.4373132476006842,1.2909617346464144,-4.632048682879919,6.1794599684066975
2010-12-14,1.3777951437203941,1.445637243424655,1.2942922031882724,-4.69288543947205,6.451629726766961
2010-12-15,1.3614150542723422,1.436325754670774,1.2856503241595354,-5.215439474981931,5.8931055115889475
2010-12-16,1.3497180592474136,1.430281058359647,1.2789288187069967,-5.632669092648756,5.535041474159996
2010-12-17,1.35070034130312,1.431743709338064,1.2769478767619762,-5.660466150915566,5.775683243090679
2010-12-20,1.3252588517141473,1.409631097370278,1.2583403237676225,-5.985413191687561,5.317999167837417
2010-12-21,1.3762056179416564,1.4291386403967679,1.2863886248644643,-3.703840968180372,6.982104112328846
2010-12-22,1.3409889698948219,1.4191116079529498,1.272906818533605,-5.505038336682966,5.348557362560746
2010-12-23,1.3725897131096925,1.4022289627877615,1.2622792470995479,-2.113723968384129,8.738990699848292
2010-12-24,1.3674786699036114,1.3851430860254696,1.2521243464653218,-1.2752773558249886,9.212689120208273
2010-12-27,1.3338507401729662,1.354592088756462,1.2270870454551759,-1.5311877838100063,8.700580379624778
2010-12-28,1.3014546875855486,1.3270680690489771,1.205401985929929,-1.9300729224676405,7.9685202759574025
2010-12-29,1.3191176259328388,1.342434543447366,1.2120918216471357,-1.7369128072829088,8.829842952018563
2010-12-30,1.3528508636831214,1.3450436978899407,1.2129896586437996,0.5804395653039585,11.530288328731153
2010-12-31,1.3673849481495657,1.3739752834397359,1.2383899739951891,-0.4796545738196434,10.416345162923424
2011-01-04,1.3835399480461763,1.3917183651257234,1.2627048091680722,-0.5876488580222383,9.569547688482771
2011-01-05,1.3821429950225255,1.387643541140853,1.257154688051128,-0.3963947480204677,9.942158125755984
2011-01-06,1.3770125905064592,1.3819651008464573,1.250813219422574,-0.35836725087808885,10.089385779128857
2011-01-07,1.3945158680290384,1.3807976876549761,1.2535767997019882,0.9934967661598515,11.242954429322193
2011-01-10,1.3721514469087934,1.3494429429989738,1.2304432456569911,1.682805784982122,11.516841735852479
2011-01-11,1.3962198445903473,1.3443750238222678,1.237068158416767,3.8564254653196794,12.865231805599686
2011-01-12,1.4039562064891762,1.35177999079064,1.2439622639268655,3.8598156544704443,12.86163955305617
2011-01-13,1.404228887827824,1.3539697800957518,1.2435454110355573,3.7119814984731825,12.92140000407851
2011-01-14,1.3922696343879408,1.3288166681721885,1.223980640290792,4.7751482755731045,13.749318294541556
2011-01-17,1.353634255156161,1.2765111664966702,1.1774609660615245,6.041708892461317,14.962134132048256
2011-01-18,1.3576897667542287,1.28233869693857,1.178766550900589,5.876066127891977,15.178850784062448
2011-01-19,1.3821476924827918,1.310662552688232,1.2053703161945968,5.454122393894623,14.665814639130016
2011-01-20,1.3521194427729528,1.2689440691678424,1.16572851673607,6.554691859638528,15.989222478554431
2011-01-21,1.3791448415531413,1.2808685422115427,1.1810657736856964,7.6726296339447275,16.77121395612955
2011-01-24,1.371507667725247,1.2582731189149254,1.1694968193688937,8.999202725396337,17.27331318997225
2011-01-25,1.3670506820777335,1.2483677443292867,1.1633299301563578,9.507049368069964,17.511863714706855
2011-01-26,1.380405490841897,1.268821566878314,1.1790765184351513,8.794295973240217,17.075140523869138
2011-01-27,1.3973059316315457,1.2939396400621888,1.1980922151435969,7.988494081871478,16.627577908439385
2011-01-28,1.38599702303948,1.3040547343128102,1.202157421545159,6.283654095995472,15.292473198562305
2011-01-31,1.404471224716398,1.320131516027121,1.2179024263371858,6.388735339270868,15.3188625249983
2011-02-01,1.4066443892947236,1.3191689069307426,1.2182092268982152,6.631105532005499,15.468210077204802
2011-02-09,1.3817168444336334,1.3099954614820641,1.2038256248537755,5.474933697131079,14.777158411249601
2011-02-10,1.4231511720300212,1.3413088322207674,1.2288502579697884,6.101677543847206,15.811602170409422
2011-02-11,1.4241104281799166,1.351619855124905,1.2354981312876803,5.363236769580659,15.266093255491842
2011-02-14,1.4673935055273684,1.3854190045201134,1.2743675850757963,5.916946478993168,15.146800869082956
2011-02-15,1.4768003382091872,1.3885810277853097,1.2737848619456862,6.353198600486509,15.937972127679245
2011-02-16,1.4752366980806582,1.4050273063981924,1.285999878863263,4.997012610555496,14.715150625415907
2011-02-17,1.4635825059141223,1.4104609876439698,1.284962695031138,3.7662522207641214,13.900777942713427
2011-02-18,1.4504412694119968,1.3964273329731636,1.2714907854925699,3.8680091089187574,14.074068484114278
2011-02-21,1.4648745066715743,1.4191174762252694,1.289713551202639,3.22432999472424,13.581384432659505
2011-02-22,1.4292678653854123,1.381786816843269,1.25237097452922,3.436206509091977,14.124959333450683
2011-02-23,1.4294261923820495,1.390874502773536,1.2567904860948094,2.771759028700127,13.736235927729389
2011-02-24,1.424655181343786,1.3957094071172416,1.2632008363977105,2.073911236747361,12.781367799478138
2011-02-25,1.4048672175293484,1.3964177298774925,1.2658460510413212,0.6050830973477472,10.98247029120678
2011-02-28,1.39751516773268,1.4141668152699425,1.2824497015325387,-1.1774882112534857,8.972318061490991
2011-03-01,1.3972023145498431,1.420462016097792,1.2885199980523119,-1.63747437695283,8.434662765173396
2011-03-02,1.3860178132634218,1.416441596669973,1.283929865787621,-2.147902425209558,7.951209033771889
2011-03-03,1.3687326749116802,1.399538812189867,1.2753869546817969,-2.201163483989732,7.319011684040055
2011-03-04,1.3760065114126396,1.4155232079521667,1.2947640822447197,-2.7916671600669685,6.274689750975382
2011-03-07,1.387347439290479,1.4354431859370567,1.3200381145264726,-3.350585179390486,5.099044036933109
2011-03-08,1.387347439290479,1.4388978388342308,1.3212047484017673,-3.582630966039746,5.006240779010462
2011-03-09,1.387347439290479,1.4404860621406095,1.3217593646417702,-3.6889369669543925,4.962179682871759
2011-03-10,1.387347439290479,1.429857565461281,1.2985616793827255,-2.9730322234640227,6.837238563050629
2011-03-11,1.387347439290479,1.424457360542023,1.2855442305461726,-2.6051970581571715,7.919074764238543
2011-03-14,1.387347439290479,1.4334660647295379,1.2916976601211925,-3.217280588205651,7.404966512079314
2011-03-15,1.387347439290479,1.4126595812417375,1.2683574610531534,-1.7918076150383655,9.38142297349871
2011-03-16,1.387347439290479,1.4323314632822852,1.2858684494616346,-3.1406155031128202,7.891864044983099
2011-03-17,1.387347439290479,1.406280715200805,1.2656413853767374,-1.3463368803733111,9.616156307777013
2011-03-18,1.387347439290479,1.4132611277126765,1.2729986607660675,-1.8336093673034126,8.982631486477644
2011-03-21,1.387347439290479,1.4065526073017411,1.269604061010162,-1.365407017950393,9.274023445280587
2011-03-22,1.387347439290479,1.4091606646259465,1.2758790231945185,-1.5479587163510278,8.736597598169471
2011-03-23,1.387347439290479,1.4242562759161443,1.292491778734644,-2.591446304277223,7.3389759313362335
2011-03-24,1.387347439290479,1.4229563589446401,1.287121779237401,-2.502460418432728,7.786804766248312
2011-03-25,1.387347439290479,1.436865403425375,1.304192954196458,-3.4462493158265883,6.375934237833247
2011-03-28,1.387347439290479,1.434104549432428,1.3026439082670285,-3.2603696962298923,6.502431745613113
2011-03-29,1.387347439290479,1.4131460158209763,1.2897416580927459,-1.8256129403237509,7.567855204589691
2011-03-30,1.387347439290479,1.4064696291866359,1.288989897750301,-1.3595878289398455,7.630590566446127
2011-03-31,1.387347439290479,1.392852046318262,1.2760084732376882,-0.39520400191345173,8.725566356960336
2011-04-01,1.387347439290479,1.4074841565384597,1.2955807655445946,-1.4306887331154483,7.083053113042359
2011-04-06,1.387347439290479,1.4135361209554327,1.3107576944591024,-1.852706929572645,5.843165762454827
2011-04-07,1.387347439290479,1.420943018063484,1.3160433732860237,-2.3643156935870935,5.418063526767836
2011-04-08,1.387347439290479,1.435345546064258,1.3274995041707058,-3.34401056981648,4.508320713623193
2011-04-11,1.387347439290479,1.4274204375544617,1.319609385484414,-2.8073717602529302,5.133189756846046
2011-04-12,1.387347439290479,1.4269585372045939,1.3169744635047864,-2.775910923923053,5.343533814498813
2011-04-13,1.387347439290479,1.44488516203893,1.334891616268901,-3.9821657983709513,3.929594161973604
2011-04-14,1.387347439290479,1.4410205827027145,1.3275794702524195,-3.7246618165278744,4.502025707485169
2011-04-15,1.387347439290479,1.4381322617794514,1.3297108434402674,-3.531304028054738,4.334521007672043
2011-04-18,1.387347439290479,1.4391066528044965,1.329906404055943,-3.596621099148578,4.319178782758892
2011-04-19,1.387347439290479,1.419510367614899,1.3047186718029697,-2.2657762182083263,6.333071586484307
2011-04-20,1.387347439290479,1.4254117076483697,1.3046972947316207,-2.6704051996800815,6.334813821765417
2011-04-21,1.387347439290479,1.4326711533918595,1.313251686116503,-3.1635811186730645,5.642159378686129
2011-04-22,1.387347439290479,1.42882044839072,1.3063536218894878,-2.9026046727531174,6.199991797308546
2011-04-25,1.387347439290479,1.4078407394814905,1.286414356524421,-1.455654721183819,7.8460786957286865
2011-04-26,1.387347439290479,1.3942905037999112,1.2790456008560331,-0.49796398171758627,8.467394623144164
2011-04-27,1.387347439290479,1.383395041784612,1.2705513819682823,0.28570273757584363,9.192548918506649
2011-04-28,1.387347439290479,1.3524865667176238,1.251657613740865,2.577539284361219,10.840810143284617
2011-04-29,1.4148812232968841,1.3706339106131658,1.263908654982382,3.2282371201456606,11.944895520681964
2011-05-03,1.4228749025245502,1.3848861411792135,1.2711962569539814,2.74309636119181,11.931961311309912
2011-05-04,1.3754400698310172,1.356199743448434,1.2386936075826849,1.4186941470480052,11.039571158778605
2011-05-05,1.3841138294939446,1.3571851820435747,1.2375412250882896,1.9841542485618868,11.843856304277711
2011-05-06,1.3996454245187806,1.3624834713956735,1.2356723148320061,2.727515885755283,13.269950918101392
2011-05-09,1.3956971910518958,1.3687143359133345,1.2389829897892817,1.9714015138561303,12.648616046719674
2011-05-10,1.406238158471389,1.3753558948086784,1.2482709314187925,2.2454016287185574,12.65488309281142
2011-05-11,1.394856062910249,1.3734315522274814,1.2450501193355217,1.559925621922753,12.032121538583374
2011-05-12,1.3927386435629432,1.3542492681653913,1.2278368264391621,2.8421189733920826,13.430271317241015
2011-05-13,1.3943979341036545,1.3603140550853492,1.2383234675509915,2.50558897711064,12.603691252119154
2011-05-16,1.3810795915748342,1.3523389184784012,1.2273855327106804,2.125256672252762,12.522068638426953
2011-05-17,1.3854319943566842,1.3550292567774667,1.2335472755912247,2.2436960255397986,12.312841329300728
2011-05-18,1.3950370950840627,1.362060967844424,1.2427912754629622,2.4210463421344697,12.250312874491831
2011-05-19,1.382610782051366,1.3568547657932637,1.2353726399614264,1.8982146731853389,11.918520560285106
2011-05-20,1.3621421418369757,1.3554373937084871,1.2357514891703363,0.49465568528725967,10.227837374608061
2011-05-23,1.3080211815381901,1.3136857406723776,1.1967122064265021,-0.4311959062057169,9.30123170081696
2011-05-24,1.3041893484192,1.3145269396847137,1.1979960183225256,-0.7864115183514708,8.864247332421836
2011-05-25,1.2930999606682327,1.2984685304445605,1.1837921420260953,-0.4134539767775225,9.233700306124181
2011-05-26,1.2904124873545537,1.2902571036679382,1.1790567248505686,0.012042846822835074,9.444478807251455
2011-05-27,1.2790752833056138,1.272975869171485,1.1730897508423164,0.47914609238419725,9.034733479445745
2011-05-30,1.2800058078671035,1.2673156727127521,1.1696052882124062,1.001339715714833,9.439126239197382
2011-05-31,1.2901238131906094,1.2885221664802085,1.188231051304576,0.12430105993257445,8.575164045255669
2011-06-01,1.2841157422333118,1.2989397459019547,1.189267047521626,-1.141238746093598,7.975390801363402
2011-06-02,1.265195135266283,1.2800589180407138,1.1700799383706957,-1.1611795804822633,8.12894861081308
2011-06-03,1.2716279956964869,1.2971510753080275,1.1822110304896427,-1.9676258299735738,7.563536703748208
2011-06-07,1.280236909314154,1.306052166777646,1.1893022801021833,-1.9765870093217397,7.646048505360437
2011-06-08,1.296948347268217,1.3091277686721852,1.19104015682853,-0.930346272947935,8.89207553855249
2011-06-09,1.2785065854954336,1.2846999564087618,1.1685692919953563,-0.48208695598006557,9.407854053083753
2011-06-10,1.27640617988618,1.2879328450555976,1.172545031394605,-0.8949740829786723,8.857753494383447
2011-06-13,1.2986031369227204,1.2825284802880998,1.1679592537185224,1.2533566998067514,11.185654190268801
2011-06-14,1.3084462090538378,1.299436114737405,1.1850652653864446,0.6933849393783831,10.411320563611248
2011-06-15,1.3000195853796144,1.2883091603613568,1.1730149310925946,0.9089763061975731,10.827198437169283
2011-06-16,1.285760864601756,1.2669671592175782,1.154986538383126,1.4833616836433139,11.322584452083916
2011-06-17,1.2738954521915593,1.2537284433815703,1.1449230841096714,1.6085627566679639,11.26471899046222
2011-06-20,1.2650994159742732,1.2439098851790784,1.138089942840087,1.7034618864005813,11.159880107299426
2011-06-21,1.2745982296476417,1.257558283093113,1.151619649645636,1.3550025301902524,10.678749710448887
2011-06-22,1.2741044006198596,1.2589226101565665,1.1514252766450355,1.2059351655782091,10.654544976837776
2011-06-23,1.288479445611604,1.2828996026900368,1.1708415955054319,0.43493995242240846,10.047289962856997
2011-06-24,1.3122567425820604,1.3168184722116962,1.1984896703220145,-0.3464205375228402,9.49253673829984
2011-06-27,1.312084538808893,1.3259646585581941,1.2020608288523964,-1.0467940951302435,9.152923655414003
2011-06-28,1.3116637505068875,1.328310346961395,1.2041363841317216,-1.2532158988739162,8.929832848851404
2011-06-29,1.2852788184891828,1.3152300940474422,1.1876819772682565,-2.277265072766732,8.217422095214854
2011-06-30,1.302200067591375,1.3342647584921106,1.205068661965559,-2.403173035685424,8.06023828280351
2011-07-01,1.2982749289675324,1.3397821863108137,1.2073077122535358,-3.0980601001700525,7.534716774416927
2011-07-04,1.3274047278888994,1.37228306864162,1.2359035038999306,-3.270341358736162,7.403589657302034
2011-07-05,1.3240944916597501,1.3754592373881627,1.236109357179589,-3.7343706256208864,7.117908619421454
2011-07-06,1.3050086749076595,1.3779551537614416,1.2326304367533618,-5.293820967587958,5.87185225970368
2011-07-07,1.3011897129008618,1.376157035337426,1.2278673085594194,-5.4475848694246265,5.9715250850246315
2011-07-08,1.305112332288245,1.3753700289892812,1.2308375338618753,-5.108275970843024,6.034492480362141
2011-07-11,1.2989280977812367,1.3836269270914778,1.2324301256773866,-6.121507731010012,5.395678888269662
2011-07-12,1.269105769005647,1.3659919360081556,1.2101421535657555,-7.09273345241257,4.872453642421415
2011-07-13,1.269105769005647,1.3876871249033593,1.2296752545751886,-8.54525157506022,3.2065794837906614
2011-07-14,1.269105769005647,1.3943948796519543,1.2334352439024878,-8.985195834739423,2.8919657744090888
2011-07-15,1.269105769005647,1.4033423567576009,1.2386385814175458,-9.565491065352372,2.4597318414895097
2011-07-18,1.269105769005647,1.406286927817052,1.2361489443487539,-9.754848466404232,2.6660884845277177
2011-07-19,1.269105769005647,1.389035828099627,1.2252723696206484,-8.634050804726833,3.5774412670849465
2011-07-20,1.269105769005647,1.3883083334183566,1.223863858141755,-8.586173657778417,3.696645714547442
2011-07-21,1.269105769005647,1.3736807922777858,1.211026530924903,-7.612760101183069,4.795868347854193
2011-07-22,1.269105769005647,1.3801894217434996,1.2145284119092459,-8.048435308070111,4.493707727314944
2011-07-25,1.269105769005647,1.335315865176606,1.175061587738429,-4.958384596306886,8.00334061197756
2011-07-26,1.269105769005647,1.3449919477877703,1.1788132637602033,-5.642128854893147,7.659610560999863
2011-07-27,1.269105769005647,1.360490681342027,1.1876356602803326,-6.7170553675704125,6.859857063073038
2011-07-28,1.269105769005647,1.3516953834758034,1.180094304554385,-6.110075944609806,7.542741635794403
2011-07-29,1.269105769005647,1.3424930120194833,1.1765619414497852,-5.466489758739335,7.865614575449165
2011-08-01,1.269105769005647,1.3454157709149042,1.1787954495340789,-5.671852787734533,7.661237537629062
2011-08-02,1.269105769005647,1.3364814353201735,1.1703483393776342,-5.041272144448872,8.438293652001928
2011-08-03,1.269105769005647,1.3382649303991538,1.1697493855081664,-5.167822889364604,8.493817968907758
2011-08-04,1.269105769005647,1.3407412643168508,1.1719025316390552,-5.342976845551495,8.29448138751272
2011-08-05,1.269105769005647,1.3150860583328101,1.1470053692077538,-3.496371133722931,10.645146315420394
2011-08-08,1.269105769005647,1.2618929568535895,1.106024731688064,0.5715866875144471,14.744791200887652
2011-08-09,1.269105769005647,1.2599717720854178,1.1077242088603207,0.7249366313271777,14.568749049130503
2011-08-10,1.269105769005647,1.2739430485016687,1.1179891618248257,-0.37970924223896807,13.516822196573264
2011-08-11,1.269105769005647,1.2942232411478103,1.134934053714246,-1.940737219329114,11.821983387695823
2011-08-12,1.269105769005647,1.3040948260446557,1.1382756066634703,-2.6830147885128164,11.493715720190822
