,nav_long,nav_rest,nav_hs300,rel_vs_rest_pct,rel_vs_hs300_pct
2025-09-24,1.2559813356296647,1.5981392859717163,1.3984855793747721,-21.409770308850728,-10.18989726077958
2025-09-25,1.2833355242267748,1.6038326911097056,1.406882702692274,-19.983204523732212,-8.781626089301808
2025-09-26,1.3029576666414657,1.5928382478771719,1.3935783677298497,-18.19899676706279,-6.502734484606398
2025-09-29,1.3396076567360733,1.6157230380903373,1.4150190611915257,-17.089276741427884,-5.329356085984571
2025-09-30,1.398978791174654,1.6264102597828982,1.4213408469374238,-13.98364694518116,-1.5733070509409086
2025-10-09,1.4320653165326263,1.65507969593903,1.4424092292491526,-13.474540226286425,-0.7171274633282043
2025-10-10,1.425642492338555,1.6280346099629306,1.414033245217246,-12.43168396948171,0.8210024170630659
2025-10-13,1.3937736230164168,1.6247097219857078,1.4070330850340185,-14.21399132683484,-0.942370308035867
2025-10-14,1.3861879979611427,1.6066851983714683,1.3902141217900967,-13.723733848660647,-0.28960458434775793
2025-10-15,1.4150473025862713,1.6255265928638205,1.4108031795298714,-12.948375695701841,0.30083027299485643
2025-10-16,1.428106619334026,1.6239910246924922,1.4145195222925757,-12.06191428278106,0.9605450350680833
2025-10-17,1.385073492717195,1.585291867582562,1.3826092775797707,-12.629748436840426,0.17822932171682737
2025-10-20,1.385192119430937,1.5925265263376782,1.389955531543387,-13.019212143583358,-0.342702482514734
2025-10-21,1.3845539604122399,1.612634049387655,1.4112882008667063,-14.143325887359326,-1.8943147429453577
2025-10-22,1.3609120361393432,1.6065592446051873,1.4066016929192597,-15.290267650615775,-3.2482299011806437
2025-10-23,1.3651683113343114,1.6123539549061838,1.4108205761021955,-15.33073075051037,-3.2358661009900924
2025-10-24,1.3580140566059216,1.629830688176969,1.4274633377958008,-16.677599307881806,-4.865223459757539
2025-10-27,1.405954834664874,1.6505503135156796,1.4444112439437435,-14.819025924136541,-2.662427992035721
2025-10-28,1.3891524357848386,1.6415694240031906,1.437046613319222,-15.376564921805059,-3.3328200414988407
2025-10-29,1.410978696604733,1.6664457126400458,1.4541567547551926,-15.33005330432231,-2.969284983153586
2025-10-30,1.406320536162036,1.6562742790824476,1.4425406223746278,-15.09132551758774,-2.5108538124194
2025-10-31,1.3893953332299638,1.6374660915800157,1.4213329143454663,-15.149672999377028,-2.247016219293707
2025-11-03,1.392664396009057,1.6448455976613237,1.4252334218782128,-15.331603283057282,-2.2851713529307593
2025-11-04,1.3887355380439392,1.6293776211192257,1.4146044224659595,-14.768957174579855,-1.8287009436125823
2025-11-05,1.4015566421697216,1.6318092669915027,1.4172255468664592,-14.110265793887056,-1.1056041666326233
2025-11-06,1.4192776368244846,1.65444230651898,1.4374846516596744,-14.214135407918349,-1.2665884685564177
2025-11-07,1.4115985862570053,1.652709133236799,1.433010302262383,-14.588807076268962,-1.4941773950664317
2025-11-10,1.4353351289492968,1.6621018422652092,1.4379892441403737,-13.643370553447042,-0.18457128256640365
2025-11-11,1.4450288686996067,1.6466734059796695,1.4248544645025716,-12.245569555433288,1.4158922682730335
2025-11-12,1.4404018492493413,1.6390201568841718,1.422937901281192,-12.118112568695317,1.2273162414484284
2025-11-13,1.4415954574217607,1.6557697745840736,1.4401402629271407,-12.935030005370951,0.10104533093617807
2025-11-14,1.4314278947384387,1.631383840377564,1.4174959288039173,-12.256830102770166,0.9828575625100422
2025-11-17,1.4199902444240515,1.6237080102045558,1.4082808603095078,-12.54645321081096,0.8314665380008357
2025-11-18,1.4072330056606552,1.6116955029002333,1.399135500615467,-12.686174086336377,0.5787505957518757
2025-11-19,1.4234349162312063,1.6138270631084972,1.4052914982522287,-11.797555712727004,1.291078612625407
2025-11-20,1.403221597581273,1.6052401020829987,1.3981417826769977,-12.584940049752158,0.3633261638565033
2025-11-21,1.388331626258978,1.563883969372251,1.3640406111954928,-11.225407162638824,1.7808131857742548
2025-11-24,1.3775190089642362,1.5686938666280805,1.3623377685404452,-12.18688118382053,1.114352165399879
2025-11-25,1.374142714243269,1.584531858560932,1.3753107416789734,-13.277684710532611,-0.08492825659738301
2025-11-26,1.373825260195183,1.5881220813948098,1.3836478651986184,-13.493724677098818,-0.7099064184242665
2025-11-27,1.375526227158747,1.5869565543688766,1.3829670711676028,-13.323006646153225,-0.5380347922943507
2025-11-28,1.3801741064247497,1.5946676413110823,1.3864154209587674,-13.45067331459634,-0.45017636414499407
2025-12-01,1.4346260815024483,1.6137393661994954,1.4016754001747638,-11.099269711618632,2.350806850400322
2025-12-02,1.3963744691193911,1.6037366361755498,1.3948910738738725,-12.92993889262627,0.10634488049299229
2025-12-03,1.4090363730222935,1.595716584828496,1.3877590611486472,-11.698832586005025,1.5332136873986713
2025-12-04,1.4051980988230302,1.5972027149107095,1.392511816958658,-12.021305391934122,0.9110358497409266
2025-12-05,1.4411187457531505,1.6095333228074244,1.4041413030461476,-10.463565722300006,2.6334559511057787
2025-12-08,1.4429294348899468,1.6206058988336096,1.4155402539225765,-10.96358245218908,1.9348924123826716
2025-12-09,1.4030244097301086,1.6108519526712883,1.408333141909784,-12.901715927186096,-0.3769514486094194
2025-12-10,1.4007671613927783,1.6155981404766422,1.406374220485017,-13.297302943198686,-0.39868898409591846
2025-12-11,1.3966778243028364,1.60068046417821,1.394232607485857,-12.744744778284566,0.1753808370174692
2025-12-12,1.4095531873083342,1.613495481022661,1.403042746257212,-12.639780905061137,0.46402300061703095
2025-12-15,1.4238225196643326,1.6042659777658577,1.3941942615201008,-11.247727035439304,2.125116919641301
2025-12-16,1.4139643226486784,1.586889446019429,1.377500565848019,-10.89711219672661,2.647095595072324
2025-12-17,1.4345171841032442,1.6149677903372661,1.4027134977493205,-11.173634998400617,2.267297377900279
2025-12-18,1.4381171279894447,1.6081086066694041,1.394418763060831,-10.570895396924296,3.13380500077991
2025-12-19,1.4406923281735158,1.6156552636512398,1.3991309983335452,-10.829224489531452,2.97051025883015
2025-12-22,1.443096314406397,1.6306651336341587,1.412437354728669,-11.502595803329585,2.170642087246244
2025-12-23,1.4491712481583745,1.6297854658596724,1.4152277281761092,-11.082085433006872,2.3984493312613653
2025-12-24,1.4511300686130788,1.63816631605044,1.419308725146717,-11.41741504539654,2.242031131251765
2025-12-25,1.4644948038435799,1.6426262313128643,1.4219050716827621,-10.844306761551803,2.9952584746332445
2025-12-26,1.484201515319091,1.6494582065010215,1.4264086705986616,-10.018846826830963,4.051633021564149
2025-12-29,1.4534917352054109,1.6452901781897586,1.420936131608747,-11.65742344583709,2.291137713544189
2025-12-30,1.4641755544502906,1.6467957369281117,1.4245838069152008,-11.089425262812247,2.779179950165367
2025-12-31,1.4800203712403184,1.6440479238025543,1.4180471367477805,-9.977054207936531,4.3703225997600015
2026-01-05,1.4908652906443847,1.671676346088297,1.4449402161279112,-10.816152054015005,3.1783373459935538
2026-01-06,1.5287133853175197,1.7010472536738035,1.4672825910846878,-10.131045330109977,4.186705042783823
2026-01-07,1.5388661649524618,1.7000329144583735,1.4629861277649625,-9.480213479117205,5.18665459278298
2026-01-08,1.5557563029462784,1.6960559501944774,1.4510375615886157,-8.272111968482621,7.216818098286515
2026-01-09,1.5618156877189944,1.7104414055866035,1.4575516284631225,-8.6893194576658,7.153369885484628
2026-01-12,1.5845337049205495,1.7315410566244906,1.4670442151649743,-8.489972047819705,8.008585463278827
2026-01-13,1.5929947088183976,1.7187268559656528,1.45819796625494,-7.315423431643165,9.244063267325298
2026-01-14,1.5915789090272516,1.7162264858747678,1.452347511233502,-7.262886214227304,9.586644843388626
2026-01-15,1.6470996217155263,1.7123693886317388,1.4552567510492331,-3.811663963951495,13.182750777687534
2026-01-16,1.7322264947553163,1.7054620135370044,1.4492670315658993,1.5693390416127828,19.52431519011966
2026-01-19,1.733219799899636,1.7128009378947964,1.4500580855623482,1.1921328131648812,19.527611835457925
2026-01-20,1.7375544619666945,1.7125248861141686,1.445287075602504,1.4615598322381018,20.222099214604228
2026-01-21,1.7274680472052921,1.714086272686786,1.446570685366759,0.7806943402872246,19.418156656984607
2026-01-22,1.7042882293629387,1.7188571183140824,1.446766672455317,-0.847591623289401,17.799798807265876
2026-01-23,1.717078302681728,1.7247868283154606,1.440269757130989,-0.44692628139219037,19.219215301870985
2026-01-26,1.7181395526007266,1.7240882827182182,1.4416380220464822,-0.3450362824873876,19.1796780000111
2026-01-27,1.7209503436169094,1.7169053622453534,1.4412483755797474,0.2355972239649784,19.406923385058516
2026-01-28,1.7567575254709815,1.7200002943711175,1.4450154685543195,2.1370479540123277,21.573613826331382
2026-01-29,1.7720312568008063,1.7260991657841749,1.4560041911037995,2.661034309449084,21.70509313283131
2026-01-30,1.718947400498274,1.7046306183612145,1.4414469354008326,0.8398759228450015,19.251521390225523
2026-02-02,1.6175146881466955,1.6684838539087132,1.4107088460038901,-3.0548192385927875,14.65971116071354
2026-02-03,1.6650059082440503,1.6956132280955802,1.4272868912233396,-1.805088527523846,16.65530724639106
2026-02-04,1.7092945661738694,1.7118205931605275,1.4391017978193665,-0.14756376905095125,18.7750976868988
2026-02-05,1.6897466397589553,1.6988830287600003,1.430445042911037,-0.5377879963703869,18.127337232070452
2026-02-06,1.6932942840486838,1.6925073120103418,1.422229787280964,0.046497408475421054,19.059121050048056
2026-02-09,1.7250086104512634,1.718071684341441,1.4453415011465527,0.403762321039669,19.349552274175895
2026-02-10,1.7887145949383318,1.72091614371281,1.4469463043156692,3.939671986529758,23.619970527123435
2026-02-11,1.7807470788791704,1.720003610537993,1.4437374024161045,3.5315895832438216,23.34286525368656
2026-02-12,1.8181528604440587,1.7239228792723755,1.4455014087241997,5.466020684838013,25.780082224116363
2026-02-13,1.776757943974014,1.7046154660306674,1.4273782232280405,4.232184875767686,24.47702473391007
2026-02-24,1.856915780609838,1.721834217206141,1.441815663101903,7.845213090426406,28.790096274505306
2026-02-25,1.8544721437786955,1.732633582134675,1.450496123902801,7.0319866185388324,27.850885860275866
2026-02-26,1.8740816688262643,1.7362033949025601,1.4477359800625502,7.941366450987863,29.449132620527507
2026-02-27,1.8753655499461266,1.7397739220524473,1.4427660121206352,7.7936349185944165,29.98403997538308
2026-03-02,1.960766604471093,1.7419502238593139,1.4482857178735409,12.561574815093657,35.385344222686044
2026-03-03,1.9887652704289496,1.7097256520758162,1.425997094649913,16.320724790807528,39.464889366916836
2026-03-04,1.9787080878373187,1.693314836565487,1.4096812231260498,16.854116264089924,40.365641208543515
2026-03-05,1.972471633314659,1.7084181497916302,1.423484361920988,15.45602190864306,38.566442040347695
2026-03-06,1.9777168939766447,1.7195652284442438,1.4273884529026108,15.012612564046822,38.5549175457413
