date,entry,hs300_entry,bars_10,mfe_10,mae_10,ret_10,hs300_mfe_10,hs300_mae_10,hs300_ret_10,excess_mfe_10,excess_mae_10,excess_ret_10,rel_mfe_10,rel_mae_10,efficiency_10,bars_20,mfe_20,mae_20,ret_20,hs300_mfe_20,hs300_mae_20,hs300_ret_20,excess_mfe_20,excess_mae_20,excess_ret_20,rel_mfe_20,rel_mae_20,efficiency_20,bars_60,mfe_60,mae_60,ret_60,hs300_mfe_60,hs300_mae_60,hs300_ret_60,excess_mfe_60,excess_mae_60,excess_ret_60,rel_mfe_60,rel_mae_60,efficiency_60,ts_code,name,l2_flow,env_level,rating_kind,quality,is_low_value
2017-04-05,2.6974167,3503.893,10,0.03305785123966953,-0.0440771349862259,-0.03305785123966931,0.006541866432565158,-0.02436689704851147,-0.01655786863354558,0.026515984807104376,-0.019710237937714425,-0.01649998260612373,0.014922495241222355,-0.01754115310847215,0.7500000000000026,20,0.03305785123966953,-0.0440771349862259,-0.03305785123966931,0.006541866432565158,-0.032140250858117,-0.02839898364476312,0.026515984807104376,-0.011936884128108893,-0.004658867594906191,0.014922495241222355,-0.02270839643558098,0.7500000000000026,60,0.03305785123966953,-0.0440771349862259,-0.03305727290855731,0.04927062555848605,-0.05451108238750446,0.04193992225219212,-0.016212774318816514,0.010433947401278565,-0.07499719516074943,0.015088477501813635,-0.07800636162080155,0.7500000000000026,000100.SZ,TCL科技,0.2908915643327785,4,subjective/semi-quantitative,low_value,1
2017-07-31,2.79074874,3737.873,10,0.07629427792915511,-0.04087193460490468,-0.02452316076294281,0.012434344345032544,-0.02482133555634447,-0.011554699691509018,0.06385993358412256,-0.01605059904856021,-0.01296846107143379,0.034598627107792934,-0.014275065667660791,1.8666666666666594,20,0.07629427792915511,-0.04087193460490468,-0.016348773841961872,0.03453006562823302,-0.02482133555634447,0.02804750188141747,0.04176421230092209,-0.01605059904856021,-0.04439627572337934,0.034598627107792934,-0.043185043144533974,1.8666666666666594,60,0.2588555858310626,-0.0463215258855586,0.19891008174386915,0.07904655936678417,-0.02482133555634447,0.0727279926311033,0.17980902646427843,-0.02150019032921413,0.12618208911276585,0.1294183329463361,-0.06361716523296723,5.588235294117643,000100.SZ,TCL科技,0.3343513542184318,2,subjective/semi-quantitative,neutral,0
2017-09-28,2.74512342,3822.538,10,0.21606648199445977,-0.016620498614958512,0.1523545706371192,0.032670702030954235,0.0006969191673176223,0.02843948183118128,0.18339577996350553,-0.017317417782276134,0.12391508880593793,0.13024335089336114,-0.017439520962509447,12.999999999999947,20,0.27977839335180055,-0.016620498614958512,0.1689750692520775,0.055146868389535975,0.0006969191673176223,0.04567541251388474,0.22463152496226457,-0.017317417782276134,0.12329965673819276,0.17419699699356106,-0.017439520962509447,16.833333333333268,60,0.4238227146814404,-0.016620498614958512,0.06094182825484773,0.11460997902440728,0.0006969191673176223,0.051368750291036935,0.3092127356570331,-0.017317417782276134,0.009573077963810794,0.3015442014488767,-0.017439520962509447,25.4999999999999,000100.SZ,TCL科技,0.2001101852922555,4,subjective/semi-quantitative,high_value,0
2023-05-29,3.54206496,3833.9416,10,0.06720430107526876,-0.021505376344086002,0.04032258064516148,0.00884301419719069,-0.01464977974625381,0.00273629624405336,0.05836128687807807,-0.006855596597832192,0.037586284401108117,0.047632647687054774,0.012434352047889563,3.125,20,0.06720430107526876,-0.021505376344086002,0.032258064516129004,0.03496954674531283,-0.01464977974625381,0.0017884988128145096,0.03223475432995593,-0.006855596597832192,0.030469565703314494,0.047632647687054774,0.007732126759658398,3.125,60,0.217741935483871,-0.021505376344086002,0.024193548387096753,0.06010015906345556,-0.03623182471011033,-0.035813717141648715,0.15764177642041544,0.014726448366024325,0.06000726552874547,0.19128661513969636,0.007732126759658398,10.12500000000001,000100.SZ,TCL科技,0.4283917051597801,2,subjective/semi-quantitative,neutral,0
2025-10-23,4.10925032,4606.3447,10,0.04773269689737458,-0.007159904534606243,0.02386634844868718,0.03375544170630573,-0.010329231331732469,0.01889969285190496,0.01397725519106885,0.0031693267971262262,0.004966655596782221,0.02532487441823128,-0.02092448007552483,6.666666666666615,20,0.06682577565632464,-0.007159904534606243,-0.007159904534606243,0.03375544170630573,-0.01162329427930131,-0.008986822023979157,0.033070333950018904,0.004463389744695068,0.0018269174893729145,0.039776340316874936,-0.02092448007552483,9.333333333333291,60,0.2482100238663485,-0.03579952267303099,0.1885441527446301,0.05006360032066204,-0.040060484401004515,0.027811835271468244,0.19814642354568646,0.004260961727973522,0.16073231747316186,0.15638301871734028,-0.02092448007552483,6.933333333333342,000100.SZ,TCL科技,0.1415737327075389,2,subjective/semi-quantitative,neutral,0
2023-04-28,5.40687312,4029.0858,10,0.035493827160493874,-0.026234567901234684,-0.0092592592592593,0.015825997053723784,-0.02632212498428299,-0.01710581591486582,0.01966783010677009,8.755708304830634e-05,0.007846556655606518,0.018518277406225803,-0.001276737747125889,1.352941176470584,20,0.035493827160493874,-0.06327160493827155,-0.02314814814814825,0.015825997053723784,-0.06147359780722461,-0.05721953104101174,0.01966783010677009,-0.0017980071310469414,0.03407138289286349,0.03613925406249119,-0.018786529789962536,0.5609756097560987,60,0.11102359842318621,-0.06327160493827155,0.10779856620715367,0.015825997053723784,-0.06237409985163378,-0.009021450970341682,0.09519760136946243,-0.0008975050866377732,0.11682001717749535,0.14154354696760052,-0.018786529789962536,1.7547144336152372,000157.SZ,中联重科,0.0129611494941752,2,subjective/semi-quantitative,low_value,1
2024-06-21,6.87903063,3495.6198,10,0.0139416983523446,-0.07858048162230669,-0.0633713561470215,0.0029051786467166885,-0.02744878032788345,-0.018468627509204527,0.011036519705627912,-0.05113170129442324,-0.04490272863781697,0.0032201140917007542,-0.05849944346487557,0.17741935483870797,20,0.0139416983523446,-0.1026615969581749,-0.07477820025348536,0.014223085702855798,-0.031700014973024215,0.012414336364612755,-0.00028138735051119745,-0.07096158198515068,-0.08719253661809812,0.0032201140917007542,-0.0977875229342886,0.13580246913580113,60,0.0139416983523446,-0.23529603472633465,-0.23529603472633465,0.014223085702855798,-0.09622694092761463,-0.09622694092761463,-0.00028138735051119745,-0.13906909379872,-0.13906909379872,0.0032201140917007542,-0.1538761223325884,0.0592517352388014,000157.SZ,中联重科,-0.0350066081805708,2,subjective/semi-quantitative,low_value,1
2025-01-14,6.47718048,3820.5395,10,0.05649717514124286,-0.015536723163841804,-0.01412429378531077,0.011443148277880733,-0.011583023811165938,-0.006662593070952405,0.04505402686336213,-0.003953699352675866,-0.007461700714358366,0.04222157942756066,-0.007511748437448396,3.6363636363636322,20,0.05649717514124286,-0.03389830508474578,0.03813559322033888,0.03792231437471072,-0.011583023811165938,0.031309897463434044,0.018574860766532142,-0.022315281273579846,0.006825695756904837,0.04222157942756066,-0.036863972078034934,1.6666666666666634,60,0.21468926553672296,-0.04661016949152552,0.03813559322033888,0.05359439419485135,-0.0802041177692312,-0.012646747926568946,0.16109487134187161,0.033593948277705676,0.05078234114690783,0.15237353850342683,-0.036863972078034934,4.606060606060592,000157.SZ,中联重科,0.1661132845089414,2,subjective/semi-quantitative,low_value,1
2014-10-29,9.01142368,2451.384,10,0.09980430528375739,-0.017612524461839585,0.08659491193737767,0.061593369296691236,-0.0031104877897546457,0.058307470392235716,0.03821093598706615,-0.01450203667208494,0.028287441545141956,0.026728944410321365,-0.031870038612213825,5.666666666666652,20,0.10225048923679059,-0.017612524461839585,0.09589041095890405,0.11094793798115687,-0.0031104877897546457,0.11080842495504584,-0.008697448744366287,-0.01450203667208494,-0.014918013996141788,0.035316300048036986,-0.031870038612213825,5.805555555555537,60,0.6379647749510764,-0.017612524461839585,0.49217221135029354,0.505171364421078,-0.0031104877897546457,0.45702672449522397,0.13279341052999838,-0.01450203667208494,0.035145486855069574,0.13308329988814682,-0.09104405166153051,36.222222222222115,000333.SZ,美的集团,0.0443534757502616,2,subjective/semi-quantitative,low_value,1
2022-08-31,43.8575148,4078.8402,10,0.0743801652892564,-0.006761833208114076,0.058226897069872274,0.01207968382777036,-0.023560790638476048,-0.012680467354421077,0.062300481461486035,0.01679895743036197,0.07090736442429335,0.07181805087385751,0.0022936861114661866,11.00000000000023,20,0.0743801652892564,-0.05522163786626588,-0.051465063861757976,0.01207968382777036,-0.06624201654185913,-0.06170793354444237,0.062300481461486035,0.011020378675593245,0.010242869682684397,0.07378901404356908,0.0022936861114661866,1.3469387755102096,60,0.0743801652892564,-0.2469947407963936,-0.09259954921111946,0.01207968382777036,-0.14290564754167134,-0.04512839213460729,0.062300481461486035,-0.10408909325472226,-0.04747115707651217,0.07378901404356908,-0.12674594812340356,0.3011406844106473,000333.SZ,美的集团,0.0527587358412796,2,subjective/semi-quantitative,neutral,0
2024-07-04,58.3369008,3445.8128,10,0.009287925696594312,-0.04551083591331273,-0.010835913312693513,0.022342101695135508,-0.017703863657364205,0.021799849370807367,-0.013054175998541195,-0.027806972255948526,-0.03263576268350088,0.00714815790534673,-0.04289029029316416,0.20408163265305854,20,0.009287925696594312,-0.08823529411764708,-0.015789473684210575,0.028883025798731587,-0.02699174487946654,-0.00770390080389749,-0.019595100102137275,-0.06124354923818054,-0.008085572880313086,0.00714815790534673,-0.06790593848793214,0.10526315789473552,60,0.19040247678018574,-0.08823529411764708,0.17739938080495343,0.17205925986461024,-0.08706857203618257,0.1660106724311894,0.0183432169155755,-0.0011667220814645107,0.011388708373764045,0.12234673274742347,-0.06790593848793214,2.1578947368421044,000333.SZ,美的集团,0.0079374848733704,2,subjective/semi-quantitative,low_value,1
2024-07-26,56.74753632,3409.2931,10,0.029121578612348875,-0.057288351368555035,-0.03723742838956079,0.011451934126754937,-0.026594369372348714,-0.02278058756520529,0.01766964448559394,-0.03069398199620632,-0.014456840824355499,0.00976223602915649,-0.02755212329829848,0.5083333333333345,20,0.04964990451941431,-0.057288351368555035,0.0416931890515595,0.011451934126754937,-0.032652516734334114,-0.024082001045905854,0.038197970392659375,-0.02463583463422092,0.06577519009746535,0.06739827543703214,-0.02755212329829848,0.8666666666666658,60,0.3314767663908338,-0.057288351368555035,0.1787078294080202,0.30536371308175303,-0.07728942401578776,0.15116209867670216,0.026113053309080758,0.02000107264723272,0.027545730731318052,0.1415529162797995,-0.02755212329829848,5.786111111111112,000333.SZ,美的集团,0.0181624114618231,2,subjective/semi-quantitative,low_value,1
2026-01-20,75.258718,4718.8782,10,0.0,-0.05063291139240511,-0.013797468354430409,0.011036881604615134,-0.029809945083982048,-0.012454400709049906,-0.011036881604615134,-0.020822966308423063,-0.0013430676453805024,0.009597473328206707,-0.04614986066348459,0.0,20,0.027341772151898702,-0.05063291139240511,0.008860759493670933,0.011036881604615134,-0.029809945083982048,0.003604161684020557,0.016304890547283568,-0.020822966308423063,0.005256597809650376,0.028920687239526455,-0.04614986066348459,0.5399999999999988,60,0.027341772151898702,-0.09151898734177222,0.010759493670885911,0.022164632263659723,-0.06878412331134132,0.01429346067885362,0.00517713988823898,-0.0227348640304309,-0.003533967007967709,0.03183805293962849,-0.04614986066348459,0.29875518672199114,000333.SZ,美的集团,0.073503127097974,4,subjective/semi-quantitative,low_value,1
2026-03-31,72.7342167,4450.0493,10,0.020039292730844815,-0.011132940406024971,0.014931237721021562,0.0631956144845407,-0.006596646019179975,0.05285269536227388,-0.04315632175369588,-0.004536294386844997,-0.03792145764125232,0.0068288338892070755,-0.050960002131744564,1.799999999999988,20,0.07321545514079908,-0.011132940406024971,0.06496398166339223,0.08391392427944577,-0.006596646019179975,0.08096483335589122,-0.010698469138646693,-0.004536294386844997,-0.016000851692498985,0.0068288338892070755,-0.050960002131744564,6.576470588235255,60,0.12508185985592646,-0.011132940406024971,0.038438350295728174,0.13802456076160796,-0.006596646019179975,0.11896126633922899,-0.012942700905681503,-0.004536294386844997,-0.08052291604350081,0.05340509415355288,-0.1118127817457586,11.235294117646955,000333.SZ,美的集团,0.0513004750261412,2,subjective/semi-quantitative,low_value,1
2012-06-13,2.68166115,2580.636,10,0.015873015873015817,-0.06349206349206349,-0.06349206349206349,0.004875542308175218,-0.06021616376738148,-0.06002667559469843,0.010997473564840599,-0.0032758997246820076,-0.0034653878973650576,0.009298533291448141,-0.005730607608185889,0.2499999999999991,20,0.015873015873015817,-0.10476190476190483,-0.0888888888888889,0.004875542308175218,-0.06916202052517284,-0.05093899333342633,0.010997473564840599,-0.03559988423673199,-0.037949895555462576,0.009298533291448141,-0.03998678197596128,0.15151515151515088,60,0.015873015873015817,-0.10793650793650789,-0.07619047619047614,0.004875542308175218,-0.15254921654971876,-0.14059053659640497,0.010997473564840599,0.04461270861321087,0.06440006040592883,0.07493524699027576,-0.03998678197596128,0.1470588235294113,000301.SZ,东方盛虹,0.015445173301023,2,subjective/semi-quantitative,low_value,1
2012-06-29,2.53693658,2461.612,10,0.020134228187919545,-0.05369127516778516,-0.013422818791946178,0.011754492584534093,-0.02415409089653453,-0.004460085504945699,0.008379735603385452,-0.029537184271250627,-0.00896273328700048,0.0038124542652007154,-0.03202453084652446,0.37500000000000205,20,0.020134228187919545,-0.057046979865771674,-0.030201342281879096,0.011754492584534093,-0.0488781335157612,-0.04570338461138468,0.008379735603385452,-0.008168846350010472,0.015502042329505583,0.029082216646335368,-0.03202453084652446,0.35294117647059053,60,0.043624161073825496,-0.057046979865771674,-0.04026845637583876,0.011754492584534093,-0.11174872400687019,-0.10665734486182221,0.0318696684892914,0.05470174414109852,0.06638888848598345,0.08385064963653965,-0.03202453084652446,0.7647058823529429,000301.SZ,东方盛虹,0.0238407119414933,2,subjective/semi-quantitative,low_value,1
2013-03-06,2.6994807,2650.202,10,-0.0031746031746032743,-0.050793650793650835,-0.02539682539682553,0.003308049726020723,-0.059749407780991914,-0.015103754355328514,-0.0064826529006239975,0.00895575698734108,-0.010293071041497015,0.011956974283022781,-0.010450919157235283,-0.06250000000000192,20,-0.0031746031746032743,-0.06349206349206349,-0.05714285714285716,0.003308049726020723,-0.06613646808809293,-0.06288388583209892,-0.0064826529006239975,0.002644404596029437,0.005741028689241756,0.011956974283022781,-0.012272606015904186,-0.05000000000000157,60,0.13015873015873014,-0.0793650793650793,0.0349206349206348,0.004160814911466915,-0.08813856453206204,-0.03383251540825949,0.12599791524726323,0.00877348516698273,0.06875315032889429,0.10038074973582045,-0.026276234835176493,1.640000000000001,000301.SZ,东方盛虹,0.0635005876496253,2,subjective/semi-quantitative,low_value,1
2013-04-09,2.55379444,2489.43,10,0.010067114093959884,-0.023489932885906062,-0.01342281879194629,0.021299253242710314,-0.02924886419782824,-0.016051465596542136,-0.01123213914875043,0.0057589313119221774,0.0026286468045958467,0.008380681795550071,-0.019597099561107778,0.42857142857143465,20,0.010067114093959884,-0.02684563758389258,0.003355704697986628,0.029154063379970507,-0.02924886419782824,0.02064970696103119,-0.019086949286010624,0.0024032266139356606,-0.01729400226304456,0.009423190971152184,-0.019597099561107778,0.3750000000000062,60,0.19463087248322153,-0.14093959731543615,-0.09066715643722667,0.06901138011512664,-0.18729548531189866,-0.10659669080873924,0.1256194923680949,0.04635588799646251,0.015929534371512566,0.09259250094148275,-0.03316803382555633,1.3809523809523823,000301.SZ,东方盛虹,0.0150233671783829,2,subjective/semi-quantitative,low_value,1
2014-12-03,3.83454,2967.549,10,0.08564814814814814,-0.05555555555555558,0.0439814814814814,0.14162462018318833,0.0004471703752828571,0.13244903453995205,-0.05597647203504019,-0.05600272593083844,-0.08846755305847065,0.002401099027354414,-0.10016627541214329,1.5416666666666659,20,0.30787037037037024,-0.05555555555555558,0.18287037037037046,0.1936921681832382,0.0004471703752828571,0.1907823594488245,0.11417820218713204,-0.05600272593083844,-0.00791198907845403,0.06356170694034669,-0.10016627541214329,5.541666666666662,60,0.30787037037037024,-0.05555555555555558,0.20601851851851838,0.24336716933738933,0.0004471703752828571,0.17218620484446934,0.0645032010329809,-0.05600272593083844,0.03383231367404904,0.06356170694034669,-0.10016627541214329,5.541666666666662,000301.SZ,东方盛虹,-0.0652373661691573,4,subjective/semi-quantitative,high_value,0
2015-03-16,5.10384375,3705.671,10,0.11130434782608689,-0.008695652173912993,0.07999999999999985,0.1068578403209568,0.003005663481728593,0.10322206153757318,0.004446507505130093,-0.011701315655641586,-0.023222061537573335,0.030903914126870102,-0.02104930851836706,12.800000000000066,20,0.42260869565217374,-0.008695652173912993,0.3513043478260869,0.20743395730489844,0.003005663481728593,0.1976735117607582,0.2151747383472753,-0.011701315655641586,0.15363083606532868,0.19417431223998838,-0.027965230633323457,48.60000000000026,60,0.8660869565217391,-0.008695652173912993,0.8034782608695652,0.4519437910165258,0.003005663481728593,0.4326992331483286,0.41414316550521324,-0.011701315655641586,0.3707790277212366,0.28922974337545515,-0.06720303429032992,99.60000000000056,000301.SZ,东方盛虹,0.2583863366217704,4,subjective/semi-quantitative,high_value,0
2015-06-12,10.331955,5335.115,10,0.08591065292096212,-0.3170103092783505,-0.3170103092783505,0.005123975771843758,-0.25007689618686757,-0.21434701969873182,0.08078667714911836,-0.06693341309148293,-0.10266328957961868,0.09320811649311467,-0.1306725642919997,0.2710027100271,20,0.08591065292096212,-0.5669430422412796,-0.5669430422412796,0.005123975771843758,-0.3368791488093509,-0.21054897598271072,0.08078667714911836,-0.23006389343192868,-0.35639406625856884,0.09320811649311467,-0.4514454417260516,0.15153312858613452,60,0.08591065292096212,-0.6197759910878435,-0.5556835613395529,0.005123975771843758,-0.44668334234594753,-0.3628431627059585,0.08078667714911836,-0.173092648741896,-0.19284039863359437,0.09320811649311467,-0.4514454417260516,0.1386156517134037,000301.SZ,东方盛虹,0.5921374335929357,4,subjective/semi-quantitative,low_value,1
2016-12-07,4.80610224,3475.747,10,0.0094161958568737,-0.0753295668549907,-0.007532956685499137,0.00925844142280785,-0.05365148844262824,-0.039476693786975825,0.00015775443406584877,-0.021678078412362467,0.03194373710147669,0.03850303971119007,-0.04767429387151334,0.12499999999999815,20,0.04331450094161937,-0.0753295668549907,0.0094161958568737,0.00925844142280785,-0.06004435880977532,-0.031060373496689997,0.03405605951881152,-0.015285208045215382,0.040476569353563696,0.0579588993745932,-0.04767429387151334,0.5749999999999963,60,0.04331450094161937,-0.11487758945386073,-0.03766478342749546,0.00925844142280785,-0.060861737059688115,-0.014041010464800774,0.03405605951881152,-0.054015852394172614,-0.02362377296269469,0.07022013879230626,-0.04767429387151334,0.3770491803278667,000301.SZ,东方盛虹,0.2744713470743164,4,subjective/semi-quantitative,low_value,1
