ts_code,name,last_launch,bars_ago,last_quality,last_excess_mfe_20,last_mae_20,last_excess_ret_20,last_efficiency_20,n_hist,n_high,n_low,hit_rate,med_excess_mfe_20,med_mae_20,recent_launch,hist_ok,last_is_low,score,l2_flow,env_level,rating_kind,live_filter,archive_only,note,recommend_rank
002236.SZ,大华股份,2025-12-19,160,low_value,0.06321891419136572,0.001605995717344877,0.04302802715323728,,2,1,1,0.5,0.07248049370655829,-0.008814788801332574,0,0,1,0.02528756567654629,0.0102425807710338,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600989.SH,宝丰能源,2025-12-18,161,high_value,0.1303828388732049,-0.004986149584487509,0.13627584109287705,38.666666666666856,2,2,0,1.0,0.11138755574551851,-0.0047309264546478436,0,0,0,0.05215313554928196,0.0069945603118985,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600009.SH,上海机场,2025-12-18,161,low_value,-0.030702471487374483,-0.05496828752642713,-0.0818827187650969,0.5769230769230747,5,1,4,0.2,-0.02039107294491682,-0.05496828752642713,0,0,1,0.01969186008164202,-0.043731789995409,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600010.SH,包钢股份,2025-12-17,162,high_value,0.09705897482800863,-0.008510638297872353,0.030641588866183067,17.999999999999975,9,5,4,0.5555555555555556,0.06320236399942902,-0.03448275862068961,0,1,0,0.1742780712004403,-0.0327481735931245,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600066.SH,宇通客车,2025-12-11,166,low_value,-0.014926751256335358,-0.0637152258450493,-0.10666554692462338,0.6291079812206581,1,0,1,0.0,-0.014926751256335358,-0.0637152258450493,0,0,1,-0.005970700502534143,-0.0331630058705938,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600150.SH,中国船舶,2025-12-09,168,low_value,0.0038742430969296304,-0.06018518518518512,0.007871775462217068,0.802884615384617,3,0,2,0.0,0.0038742430969296304,-0.06018518518518512,0,0,1,0.0015496972387718522,0.0664929874248549,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600031.SH,三一重工,2025-12-03,172,neutral,0.028274509647268076,-0.002941176470588225,0.013959145043785925,20.500000000000075,21,11,5,0.5238095238095238,0.06638732566106298,-0.03005008347245408,0,1,0,0.14141461631871077,-0.0354799669496289,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601066.SH,中信建投,2025-12-01,174,high_value,0.07418224576955912,-0.003568596352101494,0.0465284062871294,26.888888888889014,3,2,1,0.6666666666666666,0.07418224576955912,-0.013043478260869712,0,0,0,0.029672898307823648,-0.010330982129198,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600372.SH,中航机载,2025-12-01,174,high_value,0.06913217862334342,-0.012155591572123203,0.059307218197342415,7.4784944126629345,3,2,1,0.6666666666666666,0.06913217862334342,-0.012155591572123203,0,0,0,0.02765287144933737,-0.014408832807075,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601878.SH,浙商证券,2025-12-01,174,low_value,-0.0018458087995085748,-0.025362318840579712,-0.025516583311647634,0.7857142857142848,3,0,3,0.0,-0.009610851516643537,-0.032590051457976,0,0,1,-0.0007383235198034299,-0.024941224098776,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600930.SH,华电新能,2025-11-28,175,low_value,0.0713140817881821,0.011235955056179803,-0.007979738729759545,,1,0,1,0.0,0.0713140817881821,0.011235955056179803,0,0,1,0.028525632715272843,-0.0935725874464601,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300628.SZ,亿联网络,2025-11-24,179,neutral,0.041591224923828385,-0.01212658976634129,0.03864675572285625,7.0000000000000275,1,0,0,0.0,0.041591224923828385,-0.01212658976634129,0,0,0,0.016636489969531355,-0.0457205006929024,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300498.SZ,温氏股份,2025-11-24,179,low_value,-0.02127344663649544,-0.06549971767363072,-0.07517110343661793,0.3362068965517246,1,0,1,0.0,-0.02127344663649544,-0.06549971767363072,0,0,1,-0.008509378654598177,0.0494574100388699,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601136.SH,首创证券,2025-11-18,183,high_value,0.06561454392503552,-0.04719324391455537,-0.025768918776823524,1.7263157894736847,1,1,0,1.0,0.06561454392503552,-0.04719324391455537,0,0,0,0.026245817570014207,-0.0321142555374919,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000725.SZ,京东方A,2025-11-10,189,neutral,0.06885633083487552,-0.06650246305418717,0.052557188420929046,1.074074074074074,8,1,4,0.125,0.03039713640564834,-0.0558795251233174,0,0,0,0.06047081584041512,0.2776819711893342,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300014.SZ,亿纬锂能,2025-11-05,192,low_value,0.0323596747541024,-0.1957968476357268,-0.1710355338548213,0.2534287418008358,11,4,5,0.36363636363636365,0.08583059953595784,-0.12423963133640559,0,1,1,0.11017722623195905,0.3516571182240186,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600809.SH,山西汾酒,2025-10-31,195,high_value,0.05434022353597512,-0.023517060367454046,0.04451423053906611,2.9196428571428577,3,2,0,0.6666666666666666,0.09198655278559054,-0.033274751025190286,0,0,0,0.02173608941439005,-0.0278741017243922,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600999.SH,招商证券,2025-10-27,199,low_value,0.009239797803135996,-0.06950028719126933,-0.003488762176984128,0.2727272727272733,4,1,3,0.25,0.013362886057198486,-0.02726168034864085,0,1,1,0.05896997069921145,-0.0947068064813836,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000776.SZ,广发证券,2025-10-27,199,low_value,0.019759757535018796,-0.10807347287483982,-0.03929136792556953,0.27272727272727254,7,1,5,0.14285714285714285,0.019759757535018796,-0.0495988329686361,0,0,1,0.041448693022445554,0.1997348392440363,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600111.SH,北方稀土,2025-10-24,200,low_value,0.06249322088532261,-0.13869896464153153,-0.09407324234741066,0.6070422535211265,3,1,2,0.3333333333333333,0.06249322088532261,-0.10897943037974678,0,0,1,0.024997288354129045,0.0134800844521273,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000100.SZ,TCL科技,2025-10-23,201,neutral,0.033070333950018904,-0.007159904534606243,0.0018269174893729145,9.333333333333291,6,2,1,0.3333333333333333,0.037417273125470496,-0.019448340345955994,0,1,0,0.09440893329065544,0.1415737327075389,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600026.SH,中远海能,2025-10-10,210,high_value,0.09379782276803317,-0.026186579378068675,0.02422269096973806,4.781250000000014,6,3,2,0.5,0.08041163531049822,-0.04524763052504727,0,1,0,0.16634011092817483,-0.0485559155708219,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601225.SH,陕西煤业,2025-10-09,211,high_value,0.1955438614876086,-0.01273261508325163,0.1826501765389803,16.23076923076934,8,2,5,0.25,0.05236045972621162,-0.07727004474211524,0,1,0,0.14336029362016636,-0.0333179102690836,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600011.SH,华能国际,2025-10-09,211,high_value,0.15509251557592973,-0.02472527472527475,0.13940314443298663,6.722222222222219,7,2,5,0.2857142857142857,0.006500527210150597,-0.026798307475317307,0,1,0,0.12257428176120255,-0.054233443663633,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600028.SH,中国石化,2025-10-09,211,neutral,0.039256858695496666,-0.016791044776119257,0.03886189463800549,3.0000000000000266,10,4,5,0.4,0.02925282479591762,-0.02298648885769433,0,1,0,0.1079769863293898,3.147424284125119e-05,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600018.SH,上港集团,2025-10-09,211,neutral,0.021433453119398926,-0.018083182640144524,0.017880679556091295,1.8000000000000185,9,3,4,0.3333333333333333,0.024843140762990323,-0.021327014218009532,0,1,0,0.0854919968464658,-0.0320284188879771,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601872.SH,招商轮船,2025-09-29,213,neutral,0.06067893125599366,-0.0778032036613272,-0.037550327501872593,1.1743363514307723,7,5,1,0.7142857142857143,0.07547954036809035,-0.02863961813842486,0,1,0,0.19746144373556182,0.0089762907213663,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601318.SH,中国平安,2025-09-29,213,high_value,0.05997122783198572,-0.03142296018568114,0.06990145658957148,2.8851332388019943,8,2,3,0.25,0.029559142683752815,-0.026190973458341205,0,1,0,0.08467154981093224,-0.0123016681166581,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601800.SH,中国交建,2025-09-29,213,low_value,0.009403438968507816,-0.0068728522336770626,-0.000852448418128593,5.833333333333272,2,0,2,0.0,-0.00046960617135893834,-0.01473961760620024,0,0,1,0.0037613755874031265,0.0027534929800866,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000625.SZ,长安汽车,2025-09-26,214,high_value,0.08049013100912816,-0.016286644951140072,-0.011314292222606825,7.8,4,2,2,0.5,0.029489402705815293,-0.038562065410618795,0,1,0,0.14461383137193318,0.1633674787988446,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
000708.SZ,中信特钢,2025-09-26,214,high_value,0.1162690515831204,-0.015060240963855498,0.117179674432347,10.810899479207496,3,1,2,0.3333333333333333,0.019599514503830573,-0.12474645030425957,0,0,0,0.04650762063324816,0.0034301485403008,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600875.SH,东方电气,2025-09-25,215,high_value,0.12712147587786848,-0.013691416535018597,0.08872838852873688,11.961538461538309,2,1,1,0.5,0.07103731154480653,-0.06420708494054939,0,0,0,0.050848590351147395,0.0536614587814485,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600919.SH,江苏银行,2025-09-23,217,neutral,0.043567302250882456,-0.03428011753183147,-0.02009577316537614,2.7428571428571527,4,0,1,0.0,0.03381882347383969,-0.02865321666065257,0,0,0,0.026867939647080924,-0.0300611063613058,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600036.SH,招商银行,2025-09-23,217,low_value,-0.02783481761225648,-0.044524669073405465,-0.06923072615617942,0.5081081081081095,12,2,9,0.16666666666666666,0.006990495125675955,-0.04307595799933278,0,0,1,0.023588378866610506,0.0085827789631283,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601998.SH,中信银行,2025-09-23,217,neutral,0.031311274018034796,-0.0442359249329759,-0.015605616062394079,1.848484848484846,5,0,4,0.0,0.012301213159328084,-0.0442359249329759,0,0,0,0.013929754453813633,0.0004188535397345,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601825.SH,沪农商行,2025-09-22,218,low_value,0.018948962600151775,-0.03961735567912272,0.004363071431504606,1.6599111035612797,2,0,2,0.0,0.006312438007984866,-0.031156195570057832,0,0,1,0.007579585040060711,0.0050501418062905,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
603259.SH,药明康德,2025-09-19,219,low_value,0.0015756433207561038,-0.12496427511972952,-0.06375328877481079,0.4115311367316939,1,0,1,0.0,0.0015756433207561038,-0.12496427511972952,0,0,1,0.0006302573283024416,0.0550985336832207,3,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002837.SZ,英维克,2025-09-18,220,neutral,0.10179544951852426,-0.13550204918032782,-0.08839695305804074,1.1257088846880907,3,1,1,0.3333333333333333,0.10179544951852426,-0.1105263157894737,0,0,0,0.04071817980740971,0.6503674405265418,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
300433.SZ,蓝思科技,2025-09-17,221,low_value,0.05026142248009435,-0.15264797507788164,-0.11090977639580823,0.5816326530612241,1,0,1,0.0,0.05026142248009435,-0.15264797507788164,0,0,1,0.020104568992037743,0.4465157418145182,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
003816.SZ,中国广核,2025-09-11,225,neutral,0.035460631620098715,-0.04799999999999993,0.06343178179497111,1.5555555555555576,2,0,1,0.0,0.00585421351118387,-0.045959459459459395,0,0,0,0.014184252648039486,0.0023411219662284,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600482.SH,中国动力,2025-09-11,225,low_value,0.006920252459029941,-0.058217644424540915,-0.014959619906775412,0.7923076923076937,2,0,2,0.0,-0.034827746864622755,-0.05862689450142711,0,0,1,0.0027681009836119765,0.0002230332300672,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601901.SH,方正证券,2025-09-11,225,low_value,-0.03568490828600468,-0.07042253521126773,-0.045385119613479685,0.04999999999999827,1,0,1,0.0,-0.03568490828600468,-0.07042253521126773,0,0,1,-0.014273963314401873,-0.0278863645219956,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600803.SH,新奥股份,2025-09-08,228,low_value,-0.01865375950823589,-0.03604088219472845,-0.017615992900975264,1.089552238805963,5,1,4,0.2,0.015076692537435488,-0.09999999999999998,0,0,1,0.03351380473405935,-0.0165108620669165,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600023.SH,浙能电力,2025-09-08,228,low_value,-0.038504707663888915,-0.04660194174757282,-0.0004682414739110019,0.41666666666666646,6,1,4,0.16666666666666666,0.01109182761099159,-0.020420906567992614,0,0,1,0.022033165651992093,-0.0548717898122881,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600406.SH,国电南瑞,2025-09-08,228,neutral,0.027003937914569454,-0.011235955056179692,0.04856456836661005,7.5584247962886755,1,0,0,0.0,0.027003937914569454,-0.011235955056179692,0,0,0,0.010801575165827783,-0.0245921966605902,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
600085.SH,同仁堂,2025-09-08,228,low_value,-0.05596139907831876,-0.05882352941176483,-0.05325712401721938,0.033333333333333146,4,0,4,0.0,-0.038227895666134715,-0.02741642943894307,0,0,1,-0.036644750967488544,-0.066418936788729,2,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
601138.SH,工业富联,2025-09-05,229,neutral,0.27870716294110043,-0.1492029374888053,0.10705811384493691,2.267707082833134,8,3,3,0.375,0.08786605393975244,-0.1121251435269024,0,1,0,0.21250115436494432,-0.0166409077926847,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
002463.SZ,沪电股份,2025-09-05,229,high_value,0.25700968058997664,-0.09354536950420966,0.06919309966233289,3.384999999999996,3,1,1,0.3333333333333333,0.15896424868929593,-0.12220538410336168,0,0,0,0.10280387223599066,0.3246187385713905,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
688303.SH,大全能源,2025-09-04,230,low_value,0.048640068216964316,-0.16112693890471663,-0.18268300163622386,0.8153241650294701,2,0,1,0.0,0.05033768295495944,-0.10376446200818956,0,0,1,0.019456027286785728,0.0211166049709479,4,subjective/semi-quantitative,0,1,事后主观评级档案；禁止进入实时筛选与生产决策。,
