date,gross_ret,net_ret,hs300_ret,turnover,satellite_w,n_hold,unselected_ew_ret,uni_ew_ret,gross_vs_hs300,net_vs_hs300,net_vs_unselected,net_vs_uni,cost,strategy_ret,benchmark_ret,excess_ret,nav,bench,excess_nav,heat
2024-10-10,0.011995305404038042,0.011932905404038043,0.010567282642378606,0.048,0.12,5,0.005972979584519639,0.006240798021316843,0.0014280227616594362,0.0013656227616594373,0.005959925819518404,0.0056921073827212,6.239999999999891e-05,0.011932905404038043,0.010567282642378606,0.0013656227616594373,1.2180214165095982,1.224433210179077,0.9947634598472374,1
2024-10-11,-0.02848700677265165,-0.028674206772651648,-0.0276705274934671,0.14400000000000002,0.12,5,-0.030498747050200715,-0.030340737235474046,-0.0008164792791845489,-0.0010036792791845474,0.0018245402775490666,0.0016665304628223979,0.00018719999999999848,-0.028674206772651648,-0.0276705274934671,-0.0010036792791845474,1.183095618559084,1.1905524973729027,0.9937366232650192,1
2024-10-14,0.019673329429028642,0.01954852942902864,0.01908212330471004,0.096,0.12,5,0.02189427428849832,0.021974891389790186,0.0005912061243186009,0.0004664061243185996,-0.0023457448594696798,-0.002426361960761545,0.0001248000000000013,0.01954852942902864,0.01908212330471004,0.0004664061243185996,1.2062233980758412,1.213270766928503,0.9941914294444737,1
2024-10-15,-0.024333557543218247,-0.024645557543218247,-0.026593888980664726,0.24,0.3,5,-0.025058569463395245,-0.024974155356228652,0.002260331437446479,0.0019483314374464794,0.0004130119201769984,0.00032859781301040544,0.0003119999999999998,-0.024645557543218247,-0.026593888980664726,0.0019483314374464794,1.1764953499085868,1.1810051788493205,0.9961813639588544,0
2024-10-16,-0.0015340459363984865,-0.0020020459363984866,-0.0063293392841365925,0.36000000000000004,0.3,5,-0.007444919174629832,-0.00714641829021469,0.0047952933477381065,0.004327293347738106,0.005442873238231345,0.005144372353816203,0.0004680000000000001,-0.0020020459363984866,-0.0063293392841365925,0.004327293347738106,1.1741399521741105,1.1735301963760607,1.0005195910594655,0
2024-10-17,-0.010541830907300294,-0.010853830907300294,-0.011318359041118442,0.24,0.3,5,-0.007885644909318581,-0.0079179155727336,0.0007765281338181478,0.00046452813381814805,-0.002968185997981713,-0.0029359153345666945,0.0003119999999999998,-0.010853830907300294,-0.011318359041118442,0.00046452813381814805,1.161396035671707,1.1602477602678822,1.0009896812070205,0
2024-10-18,0.028378068103103414,0.027910068103103414,0.036167972956809846,0.36000000000000004,0.3,5,0.039358513873659316,0.038884036039276364,-0.007789904853706432,-0.008257904853706432,-0.011448445770555902,-0.01097396793617295,0.00046799999999999967,0.027910068103103414,0.036167972956809846,-0.008257904853706432,1.1938106781219788,1.2022115698844502,0.9930121353238358,0
2024-10-21,-0.0003286423178507185,-0.0004846423178507184,0.0025382945322496298,0.12,0.3,5,0.008231154935554095,0.007984338981305001,-0.0028669368501003482,-0.003022936850100348,-0.008715797253404814,-0.00846898129915572,0.0001559999999999999,-0.0004846423178507184,0.0025382945322496298,-0.003022936850100348,1.1932321069478589,1.205263136938895,0.9900179225413029,0
2024-10-22,0.0035832376834169484,0.002959237683416949,0.005737475837933825,0.48,0.3,5,0.0067072254357618735,0.006560038291142257,-0.002154238154516877,-0.0027782381545168764,-0.0037479877523449246,-0.003600800607725308,0.0006239999999999996,0.002959237683416949,0.005737475837933825,-0.0027782381545168764,1.196763164363802,1.2121783050654342,0.9872831079081223,0
2024-10-23,0.005970096295628901,0.005502096295628901,0.003899513754633155,0.36000000000000004,0.3,5,0.003715057261477006,0.0038003564769304794,0.002070582540995746,0.0016025825409957464,0.001787039034151895,0.0017017398186984218,0.00046799999999999967,0.005502096295628901,0.003899513754633155,0.0016025825409957464,1.2033478705371932,1.2169052110391048,0.9888591647246419,0
2024-10-24,-0.010676026394806654,-0.010676026394806654,-0.011168680307748202,0.0,0.3,5,-0.009664521430861855,-0.009661997416856805,0.0004926539129415479,0.0004926539129415479,-0.0010115049639447989,-0.0010140289779498497,0.0,-0.010676026394806654,-0.011168680307748202,0.0004926539129415479,1.1905008969092037,1.2033139857721762,0.9893518325104895,0
2024-10-25,0.00582147491514668,0.00566547491514668,0.007021829940663693,0.12,0.3,5,0.008429344808099395,0.008406709938239334,-0.0012003550255170132,-0.001356355025517013,-0.0027638698929527148,-0.0027412350230926535,0.0001559999999999999,0.00566547491514668,0.007021829940663693,-0.001356355025517013,1.1972456498771022,1.2117634519454905,0.9880192771575345,0
2024-10-28,-0.0017779725026453616,-0.0019339725026453615,0.001955277256894483,0.12,0.3,5,0.004228247070488328,0.003992042227167738,-0.0037332497595398448,-0.0038892497595398447,-0.00616221957313369,-0.005926014729813099,0.0001559999999999999,-0.0019339725026453615,0.001955277256894483,-0.0038892497595398447,1.1949302097113281,1.2141327854638155,0.984184122212669,0
2024-10-29,-0.009306022543170533,-0.009618022543170533,-0.009966280598025845,0.24,0.3,5,-0.00975414691094543,-0.009737822554868132,0.0006602580548553116,0.00034825805485531186,0.00013612436777489696,0.00011980001169759925,0.0003119999999999998,-0.009618022543170533,-0.009966280598025845,0.00034825805485531186,1.1834373440168091,1.2020323974406204,0.984530322590802,0
2024-10-30,-0.006341870500046224,-0.006653870500046224,-0.008969031370703484,0.24,0.3,5,-0.005745344470890332,-0.0056584681771796345,0.0026271608706572597,0.00231516087065726,-0.0009085260291558919,-0.0009954023228665896,0.0003119999999999998,-0.006653870500046224,-0.008969031370703484,0.00231516087065726,1.1755629051848027,1.1912513311593735,0.9868302972141888,0
2024-10-31,-0.006066194642435795,-0.006534194642435795,0.0004090296910201907,0.36000000000000004,0.3,5,0.0037243536158897846,0.0033641174520067717,-0.006475224333455986,-0.0069432243334559855,-0.010258548258325579,-0.009898312094442566,0.00046799999999999967,-0.006534194642435795,0.0004090296910201907,-0.0069432243334559855,1.167881548347898,1.191738588323285,0.9799813145188555,0
2024-11-01,0.0038450782213760434,0.0035330782213760428,-0.00026196083946306015,0.24,0.3,5,-0.004293042179635843,-0.004015953539034172,0.0041070390608391035,0.003795039060839103,0.007826120401011886,0.007549031760410215,0.00031200000000000064,0.0035330782213760428,-0.00026196083946306015,0.003795039060839103,1.1720077652115128,1.1914263994822674,0.9837013563916387,0
2024-11-04,0.012213289734319847,0.012057289734319847,0.014072317308986726,0.12,0.3,5,0.016210570482904897,0.016068856388935678,-0.0018590275746668793,-0.002015027574666879,-0.00415328074858505,-0.004011566654615831,0.0001559999999999999,0.012057289734319847,0.014072317308986726,-0.002015027574666879,1.1861390024075407,1.2081925298260854,0.981746677889393,0
2024-11-05,0.020545254145757127,0.020389254145757128,0.025302059422141587,0.12,0.3,5,0.028763664231596854,0.028443083964860283,-0.00475680527638446,-0.00491280527638446,-0.008374410085839726,-0.008053829819103155,0.0001559999999999999,0.020389254145757128,0.025302059422141587,-0.00491280527638446,1.2103234919798227,1.2387622890091325,0.9770425712167444,0
2024-11-06,-0.006669303441381151,-0.006981303441381152,-0.005016451058795446,0.24,0.3,5,0.0006671594225730994,0.00047588595370933487,-0.001652852382585705,-0.0019648523825857057,-0.007648462863954251,-0.007457189395090487,0.00031200000000000064,-0.006981303441381152,-0.005016451058795446,-0.0019648523825857057,1.2018738564200795,1.2325480986128368,0.9751131479353387,0
2024-11-07,0.032685530322949415,0.032685530322949415,0.030169870504388685,0.0,0.3,5,0.025542990143219618,0.025755503491320268,0.0025156598185607296,0.0025156598185607296,0.007142540179729796,0.006930026831629146,0.0,0.032685530322949415,0.030169870504388685,0.0025156598185607296,1.2411577407984582,1.2697339151384166,0.977494360039329,0
2024-11-08,-0.010823538180276232,-0.010948338180276232,-0.010046131707898032,0.096,0.12,5,-0.004153931162607593,-0.004462759762237957,-0.0007774064723782004,-0.0009022064723781999,-0.006794407017668639,-0.006485578418038275,0.00012479999999999956,-0.010948338180276232,-0.010046131707898032,-0.0009022064723781999,1.227569126117129,1.256978000992951,0.9766035086910111,1
2024-11-11,0.004335215349756497,0.004210415349756497,0.006599388359831204,0.096,0.12,5,0.011623120154427598,0.011276689576978666,-0.002264173010074707,-0.0023889730100747075,-0.0074127048046711014,-0.007066274227222169,0.00012480000000000043,0.004210415349756497,0.006599388359831204,-0.0023889730100747075,1.2327377020086197,1.2652732869812677,0.97428572522046,1
2024-11-12,-0.012832086407240425,-0.012956886407240426,-0.010986869649649456,0.096,0.12,5,-0.011182905357167343,-0.011434769444844057,-0.0018452167575909693,-0.0019700167575909706,-0.0017739810500730837,-0.0015221169623963696,0.0001248000000000013,-0.012956886407240426,-0.010986869649649456,-0.0019700167575909706,1.2167652596337712,1.251371894306021,0.972345044003532,1
2024-11-13,0.00826944359602872,0.007957443596028721,0.006154841359331531,0.24,0.3,5,0.007613701350193147,0.007736057880675536,0.0021146022366971898,0.00180260223669719,0.0003437422458355743,0.00022138571535318483,0.0003119999999999998,0.007957443596028721,0.006154841359331531,0.00180260223669719,1.2264476005569143,1.2590738897970009,0.9740870734398702,0
2024-11-14,-0.012493055534984391,-0.012649055534984393,-0.017337121223454655,0.12,0.3,5,-0.021962278209150136,-0.021674215129206333,0.004844065688470263,0.004688065688470262,0.009313222674165744,0.00902515959422194,0.00015600000000000162,-0.012649055534984393,-0.017337121223454655,0.004688065688470262,1.2109341967467215,1.2372451731403036,0.9787342258714972,0
2024-11-15,-0.011390570486870026,-0.011546570486870026,-0.01752350859020335,0.12,0.3,5,-0.019073070958139468,-0.018711916643422855,0.0061329381033333255,0.005976938103333326,0.007526500471269442,0.007165346156552829,0.0001559999999999999,-0.011546570486870026,-0.01752350859020335,0.005976938103333326,1.1969520596890242,1.2155642967205917,0.9846883977410487,0
2024-11-18,-0.003864820540565994,-0.004020820540565994,-0.004648774646679343,0.12,0.3,5,-0.010090071727007014,-0.009967902016100379,0.0007839541061133493,0.000627954106113349,0.00606925118644102,0.005947081475534384,0.00015600000000000032,-0.004020820540565994,-0.004648774646679343,0.000627954106113349,1.1921393302613539,1.2099134122365884,0.9853096248082925,0
2024-11-19,-0.0012457675828865637,-0.0015577675828865635,0.006710897679074179,0.24,0.3,5,0.0112516416949904,0.010758560583356143,-0.007956665261960743,-0.008268665261960743,-0.012809409277876964,-0.012316328166242707,0.0003119999999999998,-0.0015577675828865635,0.006710897679074179,-0.008268665261960743,1.1902822542583886,1.2180330173466476,0.9772167398641532,0
2024-11-20,0.005062101906878615,0.004906101906878615,0.002233277088395047,0.12,0.3,5,0.0053121689743524944,0.005417065383056372,0.002828824818483568,0.002672824818483568,-0.0004060670674738793,-0.0005109634761777566,0.0001559999999999999,0.004906101906878615,0.002233277088395047,0.002672824818483568,1.1961219002957295,1.2207532225771967,0.9798228488559984,0
2024-11-21,-0.00151281639922221,-0.00151281639922221,0.000884445819000268,0.0,0.3,5,0.0004491300674157648,0.0003216352796387966,-0.002397262218222478,-0.002397262218222478,-0.001961946466637975,-0.0018344516788610064,0.0,-0.00151281639922221,0.000884445819000268,-0.002397262218222478,1.1943123874694934,1.2218329126609362,0.9774760321920712,0
2024-11-22,-0.028253041349195672,-0.028409041349195672,-0.030982644840837792,0.12,0.3,5,-0.03166016690553029,-0.031494876040665074,0.00272960349164212,0.00257360349164212,0.0032511255563346213,0.0030858346914694017,0.0001559999999999999,-0.028409041349195672,-0.030982644840837792,0.00257360349164212,1.160383117470016,1.183977297473116,0.9800721009993558,0
2024-11-25,-0.0026931056469458345,-0.0031611056469458346,-0.0045549331325313025,0.36000000000000004,0.3,5,-0.004549968526950678,-0.004459604680726278,0.001861827485585468,0.001393827485585468,0.0013888628800048436,0.0012984990337804436,0.0004680000000000001,-0.0031611056469458346,-0.0045549331325313025,0.001393827485585468,1.156715023844761,1.1785843600526908,0.9814444031762375,0
2024-11-26,0.0017209862209527755,0.0017209862209527755,-0.002054577245043876,0.0,0.3,5,-0.0032836309532380268,-0.0030511547558916973,0.0037755634659966514,0.0037755634659966514,0.005004617174190802,0.004772140976844473,0.0,0.0017209862209527755,-0.002054577245043876,0.0037755634659966514,1.158705714462367,1.176162867445162,0.9851575377305396,0
2024-11-27,0.014562813452324658,0.014562813452324658,0.01741062090060419,0.0,0.3,5,0.021031235503370015,0.02080950211239322,-0.0028478074482795324,-0.0028478074482795324,-0.006468422051045357,-0.0062466886600685625,0.0,0.014562813452324658,0.01741062090060419,-0.0028478074482795324,1.1755797296282249,1.1966405932476174,0.9824000090434551,0
2024-11-28,-0.008108775806281903,-0.008264775806281903,-0.008828719057143108,0.12,0.3,5,-0.00832187597672186,-0.008283404515758225,0.0007199432508612057,0.0005639432508612058,5.710017043995819e-05,1.8628709476322877e-05,0.0001559999999999999,-0.008264775806281903,-0.008828719057143108,0.0005639432508612058,1.165863826720438,1.1860757896374612,0.9829589617344763,0
2024-11-29,0.007991288631958271,0.007835288631958271,0.011370465020404508,0.12,0.3,5,0.013830320427504438,0.01357369159870899,-0.0033791763884462363,-0.0035351763884462362,-0.005995031795546167,-0.005738402966750718,0.0001559999999999999,0.007835288631958271,0.011370465020404508,-0.0035351763884462362,1.174998706308352,1.1995620229150825,0.9795230958153889,0
2024-12-02,0.0042654842348616,0.0041094842348616,0.007927522132046061,0.12,0.3,5,0.01215466647738566,0.011945054083605595,-0.003662037897184461,-0.003818037897184461,-0.008045182242524061,-0.007835569848743996,0.0001559999999999999,0.0041094842348616,0.007927522132046061,-0.003818037897184461,1.179827344967909,1.2090715774005039,0.9758126541230341,0
2024-12-03,0.003895276648833177,0.003895276648833177,0.0010789252898952828,0.0,0.3,5,-4.833777602024468e-05,0.00012890145432566677,0.002816351358937894,0.002816351358937894,0.003943614424853421,0.00376637519450751,0.0,0.003895276648833177,0.0010789252898952828,0.002816351358937894,1.1844230988744173,1.210376075302655,0.9785579234770085,0
2024-12-04,-0.003541090904285222,-0.0036970909042852223,-0.00539852919027739,0.12,0.3,5,-0.006963534009070762,-0.006847071784298137,0.0018574382859921682,0.0017014382859921679,0.0032664431047855396,0.003149980880012915,0.00015600000000000032,-0.0036970909042852223,-0.00539852919027739,0.0017014382859921679,1.1800441790087433,1.2038418247289202,0.9802319164932356,0
2024-12-05,-0.005675552820877804,-0.0058315528208778035,-0.0022817886768612405,0.12,0.3,5,0.0006780551954300275,0.0004586356119418482,-0.003393764144016563,-0.003549764144016563,-0.006509608016307831,-0.006290188432819652,0.0001559999999999999,-0.0058315528208778035,-0.0022817886768612405,-0.003549764144016563,1.1731626890478843,1.2010949120845218,0.976744366531234,0
2024-12-06,0.010984563373405113,0.010828563373405114,0.0131457967245463,0.12,0.3,5,0.01139362755929735,0.011302558422141316,-0.002161233351141186,-0.0023172333511411857,-0.0005650641858922362,-0.0004739950487362022,0.0001559999999999999,0.010828563373405114,0.0131457967245463,-0.0023172333511411857,1.1858663555735538,1.2168842616456716,0.9745103893198764,0
2024-12-09,-0.0012191634044956977,-0.0016871634044956978,-0.0016535282354097625,0.36000000000000004,0.3,5,-0.0025349557722088734,-0.002465758274138779,0.0004343648309140648,-3.3635169085935316e-05,0.0008477923677131757,0.0007785948696430814,0.0004680000000000001,-0.0016871634044956978,-0.0016535282354097625,-3.3635169085935316e-05,1.1838656052558074,1.2148721091598147,0.9744775572093338,0
2024-12-10,0.007807646064042726,0.007495646064042726,0.007327765333219327,0.24,0.3,5,0.005062237995180564,0.0050386065188412835,0.00047988073082339856,0.00016788073082339879,0.0024334080688621623,0.0024570395452014424,0.0003119999999999998,0.007495646064042726,0.007327765333219327,0.00016788073082339879,1.1927394428201987,1.2237744068856111,0.9746399631412513,0
2024-12-11,-0.0025884303863749486,-0.0029004303863749484,-0.00170338300760009,0.24,0.3,5,0.0020758318654140115,0.0019467111247313273,-0.0008850473787748586,-0.0011970473787748584,-0.00497626225178896,-0.0048471415111062755,0.0003119999999999998,-0.0029004303863749484,-0.00170338300760009,-0.0011970473787748584,1.189279985097215,1.2216898503557863,0.973471282216896,0
2024-12-12,0.010538100364329298,0.010226100364329298,0.00994627297803663,0.24,0.3,5,0.007834297713121337,0.007874559167886241,0.0005918273862926676,0.00027982738629266785,0.002391802651207961,0.0023515411964430567,0.0003119999999999998,0.010226100364329298,0.00994627297803663,0.00027982738629266785,1.2014416815861073,1.2338411111019216,0.9737410034207087,0
2024-12-13,-0.018860719824028333,-0.019016719824028333,-0.023662377167826598,0.12,0.3,5,-0.020661172851654953,-0.02047732375463744,0.004801657343798265,0.004645657343798265,0.0016444530276266203,0.0014606039306091084,0.0001559999999999999,-0.019016719824028333,-0.023662377167826598,0.004645657343798265,1.1785942017424749,1.2046454973658578,0.9783743054032509,0
2024-12-16,0.0005170128385208342,0.00036101283852083433,-0.005425430735347847,0.12,0.3,5,-0.006920306740133302,-0.006577406568377923,0.005942443573868681,0.005786443573868681,0.007281319578654136,0.006938419406898757,0.0001559999999999999,0.00036101283852083433,-0.005425430735347847,0.005786443573868681,1.1790196893807101,1.1981097766592508,0.9840664956997759,0
2024-12-17,0.0013282441038533065,0.0011722441038533066,0.002605371342234264,0.12,0.3,5,-0.0013492860181233439,-0.0013638209397264073,-0.0012771272383809574,-0.0014331272383809573,0.0025215301219766503,0.002536065043579714,0.0001559999999999999,0.0011722441038533066,0.002605371342234264,-0.0014331272383809573,1.1804017882599136,1.2012312975362094,0.9826598679879401,0
2024-12-18,0.00621532170013895,0.00621532170013895,0.005062832968225184,0.0,0.3,5,0.005261762200422514,0.005323027025230439,0.0011524887319137658,0.0011524887319137658,0.0009535594997164354,0.0008922946749085102,0.0,0.00621532170013895,0.005062832968225184,0.0011524887319137658,1.1877383651093685,1.2073129309518396,0.9837866676148009,0
2024-12-19,0.001188143017725094,0.001032143017725094,0.0009065448300180634,0.12,0.3,5,0.004159719842612845,0.004100165800153023,0.00028159818770703057,0.00012559818770703068,-0.003127576824887751,-0.003068022782427929,0.0001559999999999999,0.001032143017725094,0.0009065448300180634,0.00012559818770703068,1.1889642809698004,1.208407414247608,0.9839101175244663,0
2024-12-20,-0.005918012010717451,-0.0060740120107174505,-0.004491081973005184,0.12,0.3,5,-0.0012900645053585064,-0.001428576286184561,-0.0014269300377122663,-0.0015829300377122662,-0.004783947505358944,-0.004645435724532889,0.0001559999999999999,-0.0060740120107174505,-0.004491081973005184,-0.0015829300377122662,1.1817424976468758,1.2029803574934348,0.9823456304051291,0
2024-12-23,0.005012030364463564,0.004856030364463564,0.0014837270075716003,0.12,0.3,5,-0.0033650094781217206,-0.0030844805944951078,0.003528303356891964,0.003372303356891964,0.008221039842585286,0.007940510958958672,0.0001559999999999999,0.004856030364463564,0.0014837270075716003,0.003372303356891964,1.187481075098426,1.2047652519394259,0.9856534899116853,0
2024-12-24,0.011530110222990518,0.011374110222990518,0.012740685196085622,0.12,0.3,5,0.012520506162528915,0.012447971975835798,-0.0012105749730951035,-0.0013665749730951034,-0.0011463959395383964,-0.0010738617528452798,0.0001559999999999999,0.011374110222990518,0.012740685196085622,-0.0013665749730951034,1.2009876157343107,1.220114786749569,0.9843234659369928,0
2024-12-25,0.0039339011780326815,0.0039339011780326815,0.0004872118254637403,0.0,0.3,5,-0.0010588486446211998,-0.0008385909886391519,0.0034466893525689412,0.0034466893525689412,0.004992749822653881,0.004772492166671833,0.0,0.0039339011780326815,0.0004872118254637403,0.0034466893525689412,1.2057121823306505,1.2207092411020966,0.9877144710087504,0
2024-12-26,-0.001218570274403108,-0.001218570274403108,0.00046441852805623185,0.0,0.3,5,0.0052861865411523885,0.005109841144256778,-0.00168298880245934,-0.00168298880245934,-0.006504756815555497,-0.006328411418659886,0.0,-0.001218570274403108,0.00046441852805623185,-0.00168298880245934,1.2042429373057766,1.2212761610910339,0.9860529302643224,0
2024-12-27,-0.002276322432527598,-0.002276322432527598,-0.0016174124605663476,0.0,0.3,5,-0.0016934423680600621,-0.001729230027619602,-0.0006589099719612503,-0.0006589099719612503,-0.0005828800644675357,-0.0005470924049079959,0.0,-0.002276322432527598,-0.0016174124605663476,-0.0006589099719612503,1.2015016920933745,1.2193008538102925,0.9854021575878538,0
2024-12-30,0.006745812468576464,0.0065898124685764645,0.004527520975912136,0.12,0.3,5,0.0019060753244651433,0.002078607525243399,0.0022182914926643284,0.0020622914926643286,0.004683737144111321,0.004511204943333066,0.0001559999999999999,0.0065898124685764645,0.004527520975912136,0.0020622914926643286,1.209419362924947,1.224821264001866,0.9874251847762698,0
