,gross_ret,net_ret,cost,turnover,n_hold,n_rest,uni_ew_ret,unselected_ew_ret,held_cc_ret,hs300_ret,hs300_open_to_close,gross_vs_hs300,net_vs_hs300,gross_vs_uni,net_vs_uni,gross_vs_unselected,net_vs_unselected
2011-12-15,-0.015280223764632783,-0.015280223764632783,0.0,0.0,1,184,-0.02280211046248441,-0.02284327178893302,-0.015228426395939132,-0.023646495486927988,-0.017483329072996878,0.008366271722295204,0.008366271722295204,0.007521886697851626,0.007521886697851626,0.007563048024300238,0.007563048024300238
2011-12-16,0.020618556701030855,0.020618556701030855,0.0,0.0,1,184,0.025427578395634042,0.025453714383104703,0.020618556701030855,0.02107879910525856,0.02143312580983725,-0.00046024240422770646,-0.00046024240422770646,-0.004809021694603188,-0.004809021694603188,-0.0048351576820738484,-0.0048351576820738484
2011-12-19,0.01540919398062257,0.01540919398062257,0.0,0.0,1,185,0.0014742208732230237,0.001400289552799823,0.015151515151515138,-0.002393594655351272,0.005901912658442532,0.017802788635973843,0.017802788635973843,0.013934973107399547,0.013934973107399547,0.014008904427822749,0.014008904427822749
2011-12-20,-0.0033167495854062867,-0.0033167495854062867,0.0,0.0,1,185,-0.004536212031086794,-0.004542803719982364,-0.0033167495854062867,-0.003076235275171091,0.00015315295225448722,-0.00024051431023519587,-0.00024051431023519587,0.0012194624456805074,0.0012194624456805074,0.0012260541345760776,0.0012260541345760776
2011-12-21,-0.004843657057019168,-0.004843657057019168,0.0,0.0,1,185,-0.0183811538730139,-0.01845352940458454,-0.004991680532445919,-0.015971322714952274,-0.02426379952237434,0.011127665657933106,0.011127665657933106,0.013537496815994733,0.013537496815994733,0.013609872347565371,0.013609872347565371
2011-12-22,0.00668058804808469,0.00668058804808469,0.0,0.0,1,185,-0.005529113593816343,-0.0055951572522191465,0.006688963210702337,0.0009520723284259791,0.0069088750983756775,0.005728515719658711,0.005728515719658711,0.012209701641901032,0.012209701641901032,0.012275745300303837,0.012275745300303837
2011-12-23,-0.0033222591362126463,-0.0033222591362126463,0.0,0.0,1,185,0.008905650129797747,0.008971746936641043,-0.0033222591362126463,0.0076127508451375725,0.00931683396209948,-0.010935009981350219,-0.010935009981350219,-0.012227909266010393,-0.012227909266010393,-0.01229400607285369,-0.01229400607285369
2011-12-26,-0.018400335008375235,-0.018400335008375235,0.0,0.0,1,185,-0.006706992851038021,-0.006644147767349939,-0.018333333333333313,-0.009942950008880236,-0.0042007115586714106,-0.008457384999494999,-0.008457384999494999,-0.011693342157337215,-0.011693342157337215,-0.011756187241025295,-0.011756187241025295
2011-12-27,-0.00339558573853993,-0.00339558573853993,0.0,0.0,1,185,-0.0178276912963499,-0.017905702677743465,-0.00339558573853993,-0.01312967150775246,-0.011913018802088171,0.00973408576921253,0.00973408576921253,0.014432105557809969,0.014432105557809969,0.014510116939203534,0.014510116939203534
2011-12-28,-0.008529516079329724,-0.008529516079329724,0.0,0.0,1,185,-0.0016489343823020744,-0.0016118049056448739,-0.008517887563884163,0.0012550785562908118,0.00525379094424494,-0.009784594635620536,-0.009784594635620536,-0.006880581697027649,-0.006880581697027649,-0.00691771117368485,-0.00691771117368485
2011-12-29,1.1849745230385622e-05,1.1849745230385622e-05,0.0,0.0,1,186,0.0014329859853559252,0.0014406902110836453,0.0,0.0014874814118983615,0.006125918909601236,-0.0014756316666679758,-0.0014756316666679758,-0.0014211362401255396,-0.0014211362401255396,-0.0014288404658532596,-0.0014288404658532596
2011-12-30,0.011998069952454893,0.011998069952454893,0.0,0.0,1,186,0.01720990035238982,0.01723776276606431,0.012027491408934665,0.014874785894544607,0.011674349940677509,-0.0028767159420897137,-0.0028767159420897137,-0.005211830399934926,-0.005211830399934926,-0.005239692813609417,-0.005239692813609417
2012-01-04,-0.004939293204548223,-0.004939293204548223,0.0,0.0,1,186,-0.022116046463459594,-0.022207566183113626,-0.005093378607809895,-0.020031614730008696,-0.026570411420881235,0.015092321525460473,0.015092321525460473,0.01717675325891137,0.01717675325891137,0.017268272978565403,0.017268272978565403
2012-01-05,0.018771331058020424,0.018771331058020424,0.0,0.0,1,186,-0.02449212607163254,-0.02472472530351239,0.018771331058020424,-0.009730493010775776,-0.006283885838011538,0.0285018240687962,0.0285018240687962,0.04326345712965296,0.04326345712965296,0.04349605636153281,0.04349605636153281
2012-01-06,0.01005025125628145,0.01005025125628145,0.0,0.0,1,186,0.005848913859685047,0.005826326024219473,0.01005025125628145,0.006244989314197591,0.007144452573744298,0.0038052619420838596,0.0038052619420838596,0.004201337396596404,0.004201337396596404,0.004223925232061977,0.004223925232061977
2012-01-09,0.02496944009845392,0.02496944009845392,0.0,0.0,1,186,0.03348844778890013,0.033534753304482676,0.02487562189054726,0.03403866496172836,0.0337764525035551,-0.009069224863274439,-0.009069224863274439,-0.00851900769044621,-0.00851900769044621,-0.008565313206028755,-0.008565313206028755
2012-01-10,0.008080158518541714,0.008080158518541714,0.0,0.0,1,186,0.03605357216549544,0.03620391064548881,0.008090614886731462,0.033260152750393734,0.0344839392535532,-0.02517999423185202,-0.02517999423185202,-0.02797341364695373,-0.02797341364695373,-0.028123752126947094,-0.028123752126947094
