ts_code,signal_date,entry_date,entry_price,hs300_entry_price,hold_n,complete,exit_date,exit_price,hs300_exit_price,stock_ret,hs300_ret,excess_ret,mfe,mae,hs300_mfe,hs300_mae,excess_mfe,excess_mae,uni_ew_ret,unselected_ew_ret,n_universe,n_unselected,bars,excess_vs_uni,excess_vs_unselected
600025.SH,2025-09-02,2025-09-03,9.0935586,4501.3388,40,1,2025-11-05,9.5335695,4627.257,0.04838709677419373,0.02797349979521635,0.020413596978977377,0.09784946236559144,-0.023655913978494536,0.05787058285859281,-0.03861784409562785,0.03997887950699863,0.014961930117133315,0.0452218656082846,0.04521117225975114,297.0,296.0,40.0,0.0031652311659091242,0.0031759245144425893
600025.SH,2025-09-02,2025-09-03,9.0935586,4501.3388,60,1,2025-12-03,9.4357893,4531.0486,0.037634408602150504,0.006600214140735083,0.03103419446141542,0.09784946236559144,-0.023655913978494536,0.05787058285859281,-0.03861784409562785,0.03997887950699863,0.014961930117133315,0.01982128583133187,0.0197606969783699,295.0,294.0,60.0,0.017813122770818635,0.017873711623780604
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,5,1,2026-05-26,9.289119,4947.8493,-0.04040404040404055,0.024481547993215003,-0.06488558839725556,0.0010101010101009056,-0.07070707070707072,0.025494444906754454,-0.010125490595737086,-0.02448434389665355,-0.06058158011133363,0.007133581201089238,0.007272919856752545,300.0,298.0,5.0,-0.04753762160512979,-0.0476769602607931
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,10,1,2026-06-02,9.95402436,4914.5591,0.028282828282828243,0.017588614607187303,0.01069421367564094,0.03535353535353525,-0.07070707070707072,0.02993985294349355,-0.010125490595737086,0.005413682410041698,-0.06058158011133363,-0.010529154788631569,-0.010883472145960109,300.0,298.0,10.0,0.03881198307145981,0.03916630042878835
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,15,1,2026-06-09,9.46512336,4801.8106,-0.022222222222222365,-0.0057566311370421674,-0.016465591085180198,0.03535353535353525,-0.07070707070707072,0.03359267157829571,-0.03148175705758949,0.0017608637752395406,-0.03922531364948123,-0.03884596818500654,-0.03901740091322222,300.0,298.0,15.0,0.016623745962784174,0.016795178690999855
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,20,1,2026-06-16,9.32823108,4884.2322,-0.036363636363636376,0.011309250064327259,-0.047672886427963634,0.03535353535353525,-0.07070707070707072,0.03359267157829571,-0.03148175705758949,0.0017608637752395406,-0.03922531364948123,-0.02127651416465943,-0.021267869432064285,300.0,298.0,20.0,-0.015087122198976947,-0.01509576693157209
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,30,1,2026-07-01,8.99,4958.9773,-0.07130399806831234,0.026785666404030017,-0.09808966447234235,0.03535353535353525,-0.10606060606060608,0.04858619207348891,-0.03148175705758949,-0.013232656719953662,-0.07457884900301659,-0.015989677723214142,-0.01578348766153241,299.0,297.0,30.0,-0.05531432034509819,-0.055520510406779924
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,40,1,2026-07-15,9.81,4786.7828,0.01340464726917201,-0.008868226271302238,0.022272873540474247,0.03535353535353525,-0.10606060606060608,0.04858619207348891,-0.03738777904953838,-0.013232656719953662,-0.0686728270110677,-0.038772969975019236,-0.03928652602657085,300.0,298.0,40.0,0.052177617244191246,0.05269117329574286
600025.SH,2026-05-19,2026-05-20,9.6802398,4829.6129,60,1,2026-08-12,9.69,4690.9165,0.0010082601466132601,-0.0287179123610507,0.02972617250766396,0.07228748610132563,-0.10606060606060608,0.04858619207348891,-0.07276019989096838,0.023701294027836717,-0.0333004061696377,-0.031262482907875304,-0.0316734612426198,300.0,298.0,60.0,0.032270743054488564,0.03268172138923306
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,5,1,2025-12-18,32.31170939,4552.7926,0.02085195114685723,-0.0013040671896551448,0.022156018336512373,0.03574620196604106,-0.016383675901102124,0.007964661268607731,-0.01633511471103566,0.027781540697433327,-4.856119006646509e-05,0.003915749658770533,0.003858725411335898,298.0,297.0,5.0,0.016936201488086694,0.016993225735521332
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,10,1,2025-12-25,30.75599534,4642.5357,-0.028299076556449254,0.018381887529167917,-0.04668096408561717,0.03574620196604106,-0.03187369675305329,0.02027227933172293,-0.01633511471103566,0.015473922634318127,-0.015538582042017635,0.02548486373977553,0.025666566240776293,297.0,296.0,10.0,-0.05378394029622478,-0.053965642797225544
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,15,1,2026-01-05,31.62342378,4717.7457,-0.0008936550491509543,0.034879876281536326,-0.03577353133068728,0.03574620196604106,-0.04885314268692276,0.03573364336068918,-0.01633511471103566,1.2558605351875585e-05,-0.0325180279758871,0.04521670757238215,0.045372485824481924,297.0,296.0,15.0,-0.046110362621533105,-0.04626614087363288
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,20,1,2026-01-12,29.80370977,4789.9155,-0.05838546321120042,0.05071096986830237,-0.10909643307950279,0.03574620196604106,-0.06761989871909435,0.05349404303274752,-0.01633511471103566,-0.01774784106670646,-0.05128478400805869,0.08678107778841952,0.0872715052917966,297.0,296.0,20.0,-0.14516654099961995,-0.14565696850299703
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,30,1,2026-01-26,29.47370982,4706.964,-0.06881143878462903,0.03251481358599828,-0.10132625237062731,0.03574620196604106,-0.0914507000297885,0.061029484588660754,-0.01633511471103566,-0.025283282622619696,-0.07511558531875284,0.08556204007667732,0.08608181609977936,298.0,297.0,30.0,-0.15437347886130637,-0.1548932548844084
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,40,1,2026-02-09,29.99228117,4719.0559,-0.05242776288352691,0.03516728041480777,-0.08759504329833467,0.03574620196604106,-0.11379207625856413,0.061029484588660754,-0.01633511471103566,-0.025283282622619696,-0.09745696154752848,0.07554901316137876,0.07598136713450343,297.0,296.0,40.0,-0.12797677604490565,-0.12840913001803034
600066.SH,2025-12-11,2025-12-12,31.65170949,4558.7375,60,1,2026-03-17,29.39828126,4637.4392,-0.0711945189156985,0.017263924496639715,-0.08845844341233822,0.03574620196604106,-0.13017575215966637,0.061029484588660754,-0.01633511471103566,-0.025283282622619696,-0.11384063744863071,0.06525392511169861,0.06571334748216123,298.0,297.0,60.0,-0.13644844402739711,-0.13690786639785973
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,5,1,2022-09-26,5.5480064,3836.6773,-0.0015600624024960652,-0.027617627295419056,0.02605756489292299,0.0499219968798752,-0.05460218408736339,0.00301778159712085,-0.029829558738748707,0.04690421528275435,-0.024772625348614685,-0.028726177764184672,-0.028819854024052568,291.0,290.0,5.0,0.027166115361688607,0.027259791621556503
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,10,1,2022-10-10,5.09723088,3720.9365,-0.08268330733229334,-0.05695142446484125,-0.025731882867452094,0.0499219968798752,-0.08580343213728558,0.00301778159712085,-0.05827498442777457,0.04690421528275435,-0.027528447709511017,-0.059483714245327994,-0.05940371564847639,291.0,290.0,10.0,-0.02319959308696535,-0.02327959168381695
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,15,1,2022-10-17,5.71271284,3846.4119,0.02808112324492984,-0.02515045252277648,0.05323157576770632,0.06864274570982842,-0.09828393135725422,0.00301778159712085,-0.07200877868766087,0.06562496411270757,-0.02627515266959335,-0.01473324290613298,-0.01488087865148147,291.0,290.0,15.0,0.04281436615106282,0.042962001896411306
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,20,1,2022-10-24,5.43531252,3633.3733,-0.021840873634945357,-0.07914378142371425,0.0573029077887689,0.08112324492979717,-0.09828393135725422,0.00301778159712085,-0.08253630513852139,0.07810546333267632,-0.015747626218732824,-0.041547595471400016,-0.04161554968462916,291.0,290.0,20.0,0.01970672183645466,0.019774676049683804
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,30,1,2022-11-07,4.58577404,3775.2971,-0.17472698907956308,-0.04317406320236428,-0.1315529258771988,0.08112324492979717,-0.2542901716068643,0.00301778159712085,-0.11397264737362323,0.07810546333267632,-0.14031752423324106,9.275028005091294e-05,0.0006955769674978577,291.0,290.0,30.0,-0.17481973935961398,-0.17542256604706094
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,40,1,2022-11-21,4.93252444,3769.1269,-0.11232449297971925,-0.04473786261704571,-0.06758663036267354,0.08112324492979717,-0.2542901716068643,0.00301778159712085,-0.11397264737362323,0.07810546333267632,-0.14031752423324106,-4.8888894702408654e-05,0.00033826836076316855,291.0,290.0,40.0,-0.11227560408501684,-0.11266276134048242
600027.SH,2022-09-19,2022-09-20,5.55667516,3945.6467,60,1,2022-12-19,4.54243024,3893.2207,-0.18252730109204374,-0.013287048736522644,-0.1692402523555211,0.08112324492979717,-0.2542901716068643,0.014616387219869464,-0.11397264737362323,0.0665068577099277,-0.14031752423324106,-0.0031285666560826662,-0.0025078097895222477,290.0,289.0,60.0,-0.17939873443596108,-0.18001949130252148
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,5,1,2024-04-01,6.03589242,3595.6466,0.025875190258751957,0.01955515238148231,0.006320037877269646,0.05175038051750391,-0.01522070015220689,0.021050240483845295,-0.010575294884840436,0.03070014003365862,-0.004645405267366454,0.01909041500170447,0.01906741576354499,296.0,295.0,5.0,0.006784775257047487,0.006807774495206968
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,10,1,2024-04-10,6.4478376,3504.7086,0.09589041095890405,-0.006230559275293812,0.10212097023419786,0.11415525114155245,-0.01522070015220689,0.021050240483845295,-0.010575294884840436,0.09310501065770715,-0.004645405267366454,-0.008121306096683963,-0.008473888188397819,296.0,295.0,10.0,0.10401171705558801,0.10436429914730187
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,15,1,2024-04-17,6.61798887,3565.403,0.1248097412480973,0.010979499199502474,0.11383024204859482,0.1674277016742769,-0.01522070015220689,0.021050240483845295,-0.01605495000994983,0.1463774611904316,0.0008342498577429414,0.013175714353421571,0.012797293923270128,296.0,295.0,15.0,0.11163402689467572,0.11201244732482717
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,20,1,2024-04-24,6.10753506,3521.6219,0.03805175038051756,-0.0014347480966385717,0.03948649847715613,0.1674277016742769,-0.01522070015220689,0.02158073915259373,-0.01605495000994983,0.14584696252168317,0.0008342498577429414,-0.00045034457941428124,-0.0005808601555496449,296.0,295.0,20.0,0.038502094959931836,0.0386326105360672
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,30,1,2024-05-13,6.3582843,3664.6907,0.08066971080669716,0.03913279048878193,0.04153692031791523,0.1674277016742769,-0.01522070015220689,0.041945094110843906,-0.01605495000994983,0.125482607563433,0.0008342498577429414,0.04368197195912064,0.04355616332358467,295.0,294.0,30.0,0.03698773884757652,0.03711354748311249
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,40,1,2024-05-27,6.13440105,3635.7079,0.0426179604261796,0.0309146404986127,0.011703319927566902,0.1674277016742769,-0.0365296803652968,0.05000363230955518,-0.01605495000994983,0.11742406936472172,-0.02047473035534697,0.037108542282158055,0.0370898662884495,296.0,295.0,40.0,0.005509418144021547,0.005528094137730102
600027.SH,2024-03-25,2024-03-26,5.88365181,3526.6818,60,1,2024-06-25,6.05380308,3457.9023,0.028919330289193246,-0.01950261007386589,0.048421940363059135,0.1674277016742769,-0.0365296803652968,0.05000363230955518,-0.024395566393316193,0.11742406936472172,-0.012134113971980609,-0.00051589699035799,-0.0006156774218140951,296.0,295.0,60.0,0.029435227279551234,0.029535007711007342
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,5,1,2013-04-16,1.6086046,2459.592,-0.011006289308176043,-0.011411648949510855,0.0004053596413348126,0.04088050314465419,-0.03144654088050314,0.008283413398156858,-0.028684669997877665,0.03259708974649733,-0.0027618708826254723,-0.018452072759573574,-0.018500111755302445,193.0,191.0,5.0,0.007445783451397531,0.0074938224471264026
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,10,1,2013-04-23,1.5932602,2449.471,-0.020440251572327095,-0.015479601154991363,-0.004960650417335732,0.04088050314465419,-0.03144654088050314,0.021892825677335637,-0.028684669997877665,0.018987677467318553,-0.0027618708826254723,-0.010838592192386273,-0.010757516405923916,193.0,191.0,10.0,-0.009601659379940822,-0.009682735166403179
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,15,1,2013-05-03,1.572801,2492.912,-0.03301886792452835,0.001980720133248459,-0.03499958805777681,0.04088050314465419,-0.05031446540880502,0.021892825677335637,-0.028684669997877665,0.018987677467318553,-0.021629795410927355,0.00158693026663669,0.0017939313664437743,193.0,191.0,15.0,-0.03460579819116504,-0.03481279929097213
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,20,1,2013-05-10,1.5932602,2540.836,-0.020440251572327095,0.02124290188361333,-0.041683153455940425,0.04088050314465419,-0.05031446540880502,0.029752200978784504,-0.028684669997877665,0.011128302165869686,-0.021629795410927355,0.03701738797988601,0.03751202163188653,193.0,191.0,20.0,-0.057457639552213106,-0.057952273204213624
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,30,1,2013-05-24,1.62114348,2597.228,-0.0032972019046466627,0.0439086424993087,-0.047205844403955366,0.04088050314465419,-0.05031446540880502,0.05710808429636205,-0.028684669997877665,-0.01622758115170786,-0.021629795410927355,0.08131257162420007,0.08200617125299345,193.0,191.0,30.0,-0.08460977352884673,-0.08530337315764011
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,40,1,2013-06-07,1.55337864,2484.16,-0.04496001983146203,-0.001536987376124621,-0.04342303245533741,0.04088050314465419,-0.05031446540880502,0.06963268252528954,-0.028684669997877665,-0.028752179380635345,-0.021629795410927355,0.03584125421482162,0.03627684433109175,193.0,191.0,40.0,-0.08080127404628365,-0.08123686416255377
600219.SH,2013-04-09,2013-04-10,1.6265064,2487.984,60,1,2013-07-10,1.22758614,2224.065,-0.2452620290949976,-0.10607745065884666,-0.13918457843615095,0.04088050314465419,-0.28372001487359655,0.06963268252528954,-0.186823146772648,-0.028752179380635345,-0.09689686810094855,-0.03577827804554636,-0.03437820539418735,193.0,191.0,60.0,-0.20948375104945124,-0.21088382370081027
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,5,1,2016-10-17,1.9866798,3277.879,-0.010238907849829282,-0.005759407340362954,-0.004479500509466328,0.010238907849829282,-0.013651877133105783,0.00368319377154136,-0.007681838545503972,0.006555714078287922,-0.005970038587601811,-0.0011452306160498772,-0.0011057819159780986,224.0,219.0,5.0,-0.009093677233779405,-0.009133125933851183
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,10,1,2016-10-24,2.07573786,3367.578,0.03412969283276435,0.021447938300210412,0.012681754532553935,0.04095563139931735,-0.017064846416382173,0.02607293530494248,-0.007681838545503972,0.01488269609437487,-0.009383007870878202,0.030827153907304835,0.030315393688711067,224.0,219.0,10.0,0.003302538925459512,0.00381429914405328
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,15,1,2016-10-31,2.13739344,3336.278,0.06484641638225241,0.011954076400412683,0.05289233998183973,0.0853242320819112,-0.017064846416382173,0.02607293530494248,-0.007681838545503972,0.05925129677696872,-0.009383007870878202,0.019057979300112653,0.01856457442828239,224.0,219.0,15.0,0.04578843708213976,0.046281841953970025
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,20,1,2016-11-07,2.1236922,3356.592,0.058020477815699634,0.018115683768862967,0.03990479404683667,0.0853242320819112,-0.017064846416382173,0.02607293530494248,-0.007681838545503972,0.05925129677696872,-0.009383007870878202,0.028325233959075855,0.02820290767015499,224.0,219.0,20.0,0.02969524385662378,0.029817570145544644
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,30,1,2016-11-21,2.40456762,3441.111,0.1979522184300342,0.0437518407627604,0.1542003776672738,0.32423208191126274,-0.017064846416382173,0.05043424560347742,-0.007681838545503972,0.2737978363077853,-0.009383007870878202,0.05394451339760669,0.05295097540872083,224.0,219.0,30.0,0.1440077050324275,0.14500124302131334
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,40,1,2016-12-05,2.3292108,3469.407,0.16040955631399312,0.052334534574794755,0.10807502173919836,0.32423208191126274,-0.017064846416382173,0.08700745283325051,-0.007681838545503972,0.23722462907801223,-0.009383007870878202,0.044944093991400313,0.04396767518647719,224.0,219.0,40.0,0.1154654623225928,0.11644188112751593
600219.SH,2016-10-10,2016-10-11,2.00723166,3296.867,60,1,2017-01-03,2.14424406,3342.227,0.06825938566552914,0.013758516797917508,0.05450086886761163,0.32423208191126274,-0.017064846416382173,0.08700745283325051,-0.009044647539618755,0.23722462907801223,-0.008020198876763418,0.02127664879789622,0.020588086678724353,224.0,219.0,60.0,0.04698273686763292,0.047671298986804785
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,5,1,2017-12-25,2.47489776,4041.54,0.005649717514124353,0.013978794341846124,-0.00832907682772177,0.011299435028248483,-0.016949152542372947,0.02536765932656837,0.0,-0.014068224298319887,-0.016949152542372947,0.014413089682584578,0.0144505399909968,235.0,234.0,5.0,-0.008763372168460225,-0.008800822476872448
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,10,1,2018-01-02,2.60003304,4087.401,0.05649717514124286,0.02548482458955159,0.03101235055169127,0.06779661016949157,-0.016949152542372947,0.02557940982326601,-0.0014019689283742975,0.04221720034622556,-0.01554718361399865,0.03910681015819628,0.039032492359123434,235.0,234.0,10.0,0.01739036498304658,0.017464682782119427
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,15,1,2018-01-09,2.63479284,4189.297,0.07062146892655363,0.051049431949185875,0.019572036977367757,0.0847457627118644,-0.016949152542372947,0.05154794881759672,-0.0014019689283742975,0.03319781389426768,-0.01554718361399865,0.06020185840229733,0.06015733015219366,235.0,234.0,15.0,0.0104196105242563,0.01046413877435997
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,20,1,2018-01-16,2.48880168,4258.473,0.011299435028248483,0.06840494422356436,-0.05710550919531587,0.0847457627118644,-0.016949152542372947,0.06952340834000892,-0.0014019689283742975,0.015222354371855484,-0.01554718361399865,0.04534482027450968,0.04549031337385267,235.0,234.0,20.0,-0.034045385246261196,-0.034190878345604185
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,30,1,2018-01-30,2.48184972,4256.102,0.008474576271186418,0.06781008589694015,-0.059335509625753735,0.0847457627118644,-0.016949152542372947,0.10474975933452146,-0.0014019689283742975,-0.02000399662265706,-0.01554718361399865,0.05188310705041588,0.052068613592207456,235.0,234.0,30.0,-0.04340853077922946,-0.04359403732102104
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,40,1,2018-02-13,2.28719484,3935.632,-0.07062146892655363,-0.012592380544745652,-0.05802908838180798,0.0847457627118644,-0.15254237288135597,0.10474975933452146,-0.056870814383879975,-0.02000399662265706,-0.095671558497476,-0.026076997926633556,-0.025886636939454415,235.0,234.0,40.0,-0.04454447099992008,-0.04473483198709922
600219.SH,2017-12-18,2017-12-19,2.46099384,3985.823,60,1,2018-03-20,2.30805072,4077.704,-0.062146892655367325,0.023051951880452393,-0.08519884453581972,0.0847457627118644,-0.15254237288135597,0.10474975933452146,-0.056870814383879975,-0.02000399662265706,-0.095671558497476,0.03759030113941357,0.03801652846332289,235.0,234.0,60.0,-0.0997371937947809,-0.10016342111869021
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,5,1,2026-03-19,5.94799335,4583.2511,-0.20026178010471207,-0.018378595494739414,-0.18188318460997266,0.015706806282722585,-0.20549738219895297,0.01109407009575114,-0.0211327033381159,0.0046127361869714445,-0.18436467886083707,-0.03116815724972452,-0.030606538707195916,300.0,298.0,5.0,-0.16909362285498755,-0.16965524139751614
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,10,1,2026-03-26,5.84091,4477.5343,-0.2146596858638744,-0.04102057417572458,-0.17363911168814983,0.015706806282722585,-0.25654450261780104,0.01109407009575114,-0.058848566561090165,0.0046127361869714445,-0.19769593605671087,-0.05874677582280435,-0.05807770010383658,300.0,298.0,10.0,-0.15591291004107005,-0.15658198576003782
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,15,1,2026-04-02,6.0161373,4478.9141,-0.19109947643979064,-0.04072505442688601,-0.15037442201290463,0.015706806282722585,-0.25654450261780104,0.01109407009575114,-0.058848566561090165,0.0046127361869714445,-0.19769593605671087,-0.059946174913778696,-0.05935504762494319,300.0,298.0,15.0,-0.13115330152601196,-0.13174442881484744
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,20,1,2026-04-10,6.0745464,4636.5655,-0.18324607329842935,-0.006959941996057095,-0.17628613130237225,0.015706806282722585,-0.25654450261780104,0.01109407009575114,-0.058848566561090165,0.0046127361869714445,-0.19769593605671087,-0.034382943742220944,-0.03373237405435095,300.0,298.0,20.0,-0.1488631295562084,-0.1495136992440784
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,30,1,2026-04-24,5.71435695,4769.3688,-0.23167539267015713,0.021483309098986325,-0.25315870176914346,0.015706806282722585,-0.25654450261780104,0.03307056177601764,-0.058848566561090165,-0.017363755493295052,-0.19769593605671087,-0.016622842468211253,-0.015848485035864265,299.0,297.0,30.0,-0.21505255020194589,-0.21582690763429285
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,40,1,2026-05-13,5.4320463,4998.3417,-0.26963350785340323,0.07052375981564962,-0.34015726766905285,0.015706806282722585,-0.31937172774869116,0.07111882581809437,-0.058848566561090165,-0.05541201953537178,-0.260523161187601,0.027966257590043883,0.02934023592677328,300.0,298.0,40.0,-0.29759976544344713,-0.2989737437801765
600219.SH,2026-03-12,2026-03-13,7.4374254,4669.0619,60,1,2026-06-10,4.56,4748.5932,-0.38688460660055835,0.017033678649666317,-0.40391828525022466,0.015706806282722585,-0.4016746709150185,0.0774152940658166,-0.058848566561090165,-0.06170848778309401,-0.34282610435392835,-0.04295938085346024,-0.04118899945857764,300.0,298.0,60.0,-0.3439252257470981,-0.3456956071419807
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,5,1,2010-10-11,28.38582824,3132.895,0.07753547940463812,0.08010898675279332,-0.0025735073481552018,0.10418830044998262,-0.031152647975077996,0.08745555993788745,-0.014865528302355102,0.016732740512095168,-0.016287119672722894,0.050433389206239326,0.04936932407629971,170.0,168.0,5.0,0.027102090198398793,0.02816615532833841
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,10,1,2010-10-18,30.17760956,3306.16,0.14555209415022508,0.13984449770663065,0.00570759644359442,0.1687435098650052,-0.031152647975077996,0.1687546715503616,-0.014865528302355102,-1.1161685356420037e-05,-0.016287119672722894,0.07438818372713986,0.07282422948259593,170.0,168.0,10.0,0.07116391042308522,0.07272786466762915
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,15,1,2010-10-25,29.90405516,3481.081,0.13516787815853237,0.2001509376198054,-0.06498305946127303,0.1687435098650052,-0.031152647975077996,0.20024264480771836,-0.014865528302355102,-0.03149913494271317,-0.016287119672722894,0.1538902649665222,0.1526801246177604,170.0,168.0,15.0,-0.01872238680798982,-0.017512246459228026
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,20,1,2010-11-01,32.90859432,3472.995,0.24922118380062308,0.19736317701280037,0.05185800678782271,0.24922118380062308,-0.031152647975077996,0.20661043338196805,-0.014865528302355102,0.04261075041865503,-0.016287119672722894,0.18266761168257648,0.18116480008811203,170.0,168.0,20.0,0.0665535721180466,0.06805638371251105
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,30,1,2010-11-15,29.31135396,3314.893,0.112668743509865,0.14285532053385985,-0.030186577023994854,0.2720664589823467,-0.031152647975077996,0.2266653473702791,-0.014865528302355102,0.04540111161206761,-0.016287119672722894,0.1614690077560282,0.1612371899721968,170.0,168.0,30.0,-0.04880026424616321,-0.0485684464623318
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,40,1,2010-11-29,28.85087072,3190.05,0.09518864659051562,0.0998139654188055,-0.0046253188282898705,0.2720664589823467,-0.031152647975077996,0.2266653473702791,-0.014865528302355102,0.04540111161206761,-0.016287119672722894,0.14972529769439255,0.1501558023135795,170.0,168.0,40.0,-0.054536651103876926,-0.054967155723063876
600150.SH,2010-09-27,2010-09-28,26.34328872,2900.536,60,1,2010-12-27,28.03476676,3099.709,0.06420906888196609,0.06866765315100376,-0.004458584269037669,0.2720664589823467,-0.031152647975077996,0.2266653473702791,-0.014865528302355102,0.04540111161206761,-0.016287119672722894,0.09471194446259959,0.09453480754625261,170.0,168.0,60.0,-0.0305028755806335,-0.03032573866428652
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,5,1,2025-12-16,32.44475908,4497.5545,-0.04427614331488494,-0.019340293843297718,-0.024935849471587224,0.013690649577629,-0.04456743373143013,0.005238414618989662,-0.02223688439410454,0.008452234958639337,-0.02233054933732559,-0.011768395426541185,-0.011658941729947435,298.0,297.0,5.0,-0.032507747888343756,-0.03261720158493751
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,10,1,2025-12-23,32.90952704,4620.7341,-0.030585493737255942,0.007518140076846924,-0.038103633814102866,0.013690649577629,-0.05388872706087955,0.012707691287922707,-0.02223688439410454,0.0009829582897062927,-0.03165184266677501,0.014984844149016926,0.01513879799322731,297.0,296.0,10.0,-0.04557033788627287,-0.04572429173048325
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,15,1,2025-12-30,32.88974968,4651.2818,-0.031168074570346538,0.014178848358594953,-0.04534692292894149,0.013690649577629,-0.05388872706087955,0.019597039326648913,-0.02223688439410454,-0.0059063897490199135,-0.03165184266677501,0.026084228466051018,0.02627830406956423,296.0,295.0,15.0,-0.057252303036397556,-0.05744637863991077
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,20,1,2026-01-08,35.48058384,4737.6536,0.045150014564520946,0.03301160380563295,0.012138410758887996,0.05534517914360637,-0.05388872706087955,0.04717331399438396,-0.02223688439410454,0.008171865149222413,-0.03165184266677501,0.059643236216530164,0.05969219980319236,297.0,296.0,20.0,-0.014493221652009218,-0.014542185238671415
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,30,1,2026-01-22,35.65858008,4723.7091,0.05039324206233631,0.0299711049584257,0.02042213710391061,0.06204485872414822,-0.05388872706087955,0.054663544583444246,-0.02223688439410454,0.007381314140703976,-0.03165184266677501,0.07848398104561981,0.07857856265835814,298.0,297.0,30.0,-0.0280907389832835,-0.02818532059602183
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,40,1,2026-02-05,34.27416488,4670.4188,0.00961258374599483,0.01835153482558982,-0.008738951079594992,0.06787066705505396,-0.05388872706087955,0.054663544583444246,-0.02223688439410454,0.013207122471609711,-0.03165184266677501,0.06188562060675713,0.062061624097870825,298.0,297.0,40.0,-0.052273036860762304,-0.052449040351875996
600150.SH,2025-12-09,2025-12-10,33.94783844,4586.254,60,1,2026-03-13,34.78837624,4669.14,0.024759685406350096,0.018072701599170182,0.006686983807179914,0.1491406932711914,-0.05388872706087955,0.054663544583444246,-0.02223688439410454,0.09447714868774715,-0.03165184266677501,0.08188511642362928,0.08207745794220599,298.0,297.0,60.0,-0.05712543101727918,-0.05731777253585589
