date,gross_ret,net_ret,hs300_ret,turnover,satellite_w,n_hold,unselected_ew_ret,uni_ew_ret,gross_vs_hs300,net_vs_hs300,net_vs_unselected,net_vs_uni,cost,nav,bench
2024-11-13,0.00826944359602872,0.007957443596028721,0.006154841359331531,0.24,0.3,5,0.007569156967394651,0.0076918514284612495,0.0021146022366971898,0.00180260223669719,0.00038828662863407,0.00026559216756747144,0.0003119999999999998,1.2264476005569143,1.2590738897970009
2024-11-14,-0.012493055534984391,-0.012649055534984393,-0.017337121223454655,0.12,0.3,5,-0.022006223820579412,-0.02171839082488745,0.004844065688470263,0.004688065688470262,0.009357168285595019,0.009069335289903058,0.00015600000000000162,1.2109341967467215,1.2372451731403036
2024-11-15,-0.011390570486870026,-0.011546570486870026,-0.01752350859020335,0.12,0.3,5,-0.019092727338702004,-0.018732458116281367,0.0061329381033333255,0.005976938103333326,0.007546156851831978,0.007185887629411341,0.0001559999999999999,1.1969520596890242,1.2155642967205917
2024-11-18,-0.003864820540565994,-0.004020820540565994,-0.004648774646679343,0.12,0.3,5,-0.01009497505497945,-0.00997313414229182,0.0007839541061133493,0.000627954106113349,0.006074154514413456,0.005952313601725826,0.00015600000000000032,1.1921393302613539,1.2099134122365884
2024-11-19,-0.0012457675828865637,-0.0015577675828865635,0.006710897679074179,0.24,0.3,5,0.011302924851713001,0.010810640593035046,-0.007956665261960743,-0.008268665261960743,-0.012860692434599565,-0.01236840817592161,0.0003119999999999998,1.1902822542583886,1.2180330173466476
2024-11-20,0.005062101906878615,0.004906101906878615,0.002233277088395047,0.12,0.3,5,0.00531504644350496,0.0054195412234059204,0.002828824818483568,0.002672824818483568,-0.00040894453662634455,-0.0005134393165273053,0.0001559999999999999,1.1961219002957295,1.2207532225771967
2024-11-21,-0.00151281639922221,-0.00151281639922221,0.000884445819000268,0.0,0.3,5,0.0004991390067652966,0.0003712315930321981,-0.002397262218222478,-0.002397262218222478,-0.0020119554059875064,-0.001884047992254408,0.0,1.1943123874694934,1.2218329126609362
2024-11-22,-0.028253041349195672,-0.028409041349195672,-0.030982644840837792,0.12,0.3,5,-0.03163585050370255,-0.031471525540770005,0.00272960349164212,0.00257360349164212,0.00322680915450688,0.0030624841915743335,0.0001559999999999999,1.160383117470016,1.183977297473116
2024-11-25,-0.0026931056469458345,-0.0031611056469458346,-0.0045549331325313025,0.36000000000000004,0.3,5,-0.004581566998057902,-0.004490975446414945,0.001861827485585468,0.001393827485585468,0.0014204613511120678,0.0013298697994691107,0.0004680000000000001,1.156715023844761,1.1785843600526908
2024-11-26,0.0017209862209527755,0.0017209862209527755,-0.002054577245043876,0.0,0.3,5,-0.0033367216936982737,-0.003104134460981725,0.0037755634659966514,0.0037755634659966514,0.005057707914651049,0.004825120681934501,0.0,1.158705714462367,1.176162867445162
2024-11-27,0.014562813452324658,0.014562813452324658,0.01741062090060419,0.0,0.3,5,0.020979385437263607,0.0207592715200966,-0.0028478074482795324,-0.0028478074482795324,-0.006416571984938949,-0.006196458067771943,0.0,1.1755797296282249,1.1966405932476174
2024-11-28,-0.008108775806281903,-0.008264775806281903,-0.008828719057143108,0.12,0.3,5,-0.008358560219826911,-0.008319600712551617,0.0007199432508612057,0.0005639432508612058,9.378441354500854e-05,5.482490626971398e-05,0.0001559999999999999,1.165863826720438,1.1860757896374612
2024-11-29,0.007991288631958271,0.007835288631958271,0.011370465020404508,0.12,0.3,5,0.013893703948155834,0.01363687212685378,-0.0033791763884462363,-0.0035351763884462362,-0.006058415316197562,-0.005801583494895509,0.0001559999999999999,1.174998706308352,1.1995620229150825
2024-12-02,0.0042654842348616,0.0041094842348616,0.007927522132046061,0.12,0.3,5,0.012122943531453038,0.01191457095963743,-0.003662037897184461,-0.003818037897184461,-0.00801345929659144,-0.00780508672477583,0.0001559999999999999,1.179827344967909,1.2090715774005039
2024-12-03,0.003895276648833177,0.003895276648833177,0.0010789252898952828,0.0,0.3,5,-7.121173856476325e-05,0.00010581581024032893,0.002816351358937894,0.002816351358937894,0.00396648838739794,0.003789460838592848,0.0,1.1844230988744173,1.210376075302655
2024-12-04,-0.003541090904285222,-0.0036970909042852223,-0.00539852919027739,0.12,0.3,5,-0.0069463135903633025,-0.006830533400332462,0.0018574382859921682,0.0017014382859921679,0.00324922268607808,0.00313344249604724,0.00015600000000000032,1.1800441790087433,1.2038418247289202
2024-12-05,-0.005675552820877804,-0.0058315528208778035,-0.0022817886768612405,0.12,0.3,5,0.0006425323369313456,0.0004244495678404106,-0.003393764144016563,-0.003549764144016563,-0.006474085157809149,-0.006256002388718214,0.0001559999999999999,1.1731626890478843,1.2010949120845218
2024-12-06,0.010984563373405113,0.010828563373405114,0.0131457967245463,0.12,0.3,5,0.011373047461027217,0.011282631420263464,-0.002161233351141186,-0.0023172333511411857,-0.0005444840876221036,-0.0004540680468583507,0.0001559999999999999,1.1858663555735538,1.2168842616456716
2024-12-09,-0.0012191634044956977,-0.0016871634044956978,-0.0016535282354097625,0.36000000000000004,0.3,5,-0.002474587764652423,-0.002406639551214828,0.0004343648309140648,-3.3635169085935316e-05,0.0007874243601567251,0.0007194761467191303,0.0004680000000000001,1.1838656052558074,1.2148721091598147
2024-12-10,0.007807646064042726,0.007495646064042726,0.007327765333219327,0.24,0.3,5,0.005033403912496104,0.0050103374256846404,0.00047988073082339856,0.00016788073082339879,0.0024622421515466215,0.0024853086383580855,0.0003119999999999998,1.1927394428201987,1.2237744068856111
2024-12-11,-0.0025884303863749486,-0.0029004303863749484,-0.00170338300760009,0.24,0.3,5,0.0021214606005381265,0.001992006449300096,-0.0008850473787748586,-0.0011970473787748584,-0.005021890986913075,-0.004892436835675045,0.0003119999999999998,1.189279985097215,1.2216898503557863
2024-12-12,0.010538100364329298,0.010226100364329298,0.00994627297803663,0.24,0.3,5,0.007820452409974725,0.007860811390197437,0.0005918273862926676,0.00027982738629266785,0.002405647954354573,0.0023652889741318604,0.0003119999999999998,1.2014416815861073,1.2338411111019216
2024-12-13,-0.018860719824028333,-0.019016719824028333,-0.023662377167826598,0.12,0.3,5,-0.020693898924164858,-0.020510117903694378,0.004801657343798265,0.004645657343798265,0.001677179100136525,0.0014933980796660445,0.0001559999999999999,1.1785942017424749,1.2046454973658578
2024-12-16,0.0005170128385208342,0.00036101283852083433,-0.005425430735347847,0.12,0.3,5,-0.006939957154886616,-0.006597880714100896,0.005942443573868681,0.005786443573868681,0.00730096999340745,0.00695889355262173,0.0001559999999999999,1.1790196893807101,1.1981097766592508
2024-12-17,0.0013282441038533065,0.0011722441038533066,0.002605371342234264,0.12,0.3,5,-0.0013564859856249752,-0.0013708507565239603,-0.0012771272383809574,-0.0014331272383809573,0.002528730089478282,0.002543094860377267,0.0001559999999999999,1.1804017882599136,1.2012312975362094
2024-12-18,0.00621532170013895,0.00621532170013895,0.005062832968225184,0.0,0.3,5,0.005181044629765351,0.005243462057362764,0.0011524887319137658,0.0011524887319137658,0.0010342770703735986,0.0009718596427761858,0.0,1.1877383651093685,1.2073129309518396
2024-12-19,0.001188143017725094,0.001032143017725094,0.0009065448300180634,0.12,0.3,5,0.004145474226713485,0.004086360528098636,0.00028159818770703057,0.00012559818770703068,-0.0031133312089883913,-0.0030542175103735417,0.0001559999999999999,1.1889642809698004,1.208407414247608
2024-12-20,-0.005918012010717451,-0.0060740120107174505,-0.004491081973005184,0.12,0.3,5,-0.0012545759945690551,-0.001393218855439289,-0.0014269300377122663,-0.0015829300377122662,-0.004819436016148395,-0.004680793155278162,0.0001559999999999999,1.1817424976468758,1.2029803574934348
2024-12-23,0.005012030364463564,0.004856030364463564,0.0014837270075716003,0.12,0.3,5,-0.0033808553634432493,-0.0031010042557661948,0.003528303356891964,0.003372303356891964,0.008236885727906814,0.007957034620229758,0.0001559999999999999,1.187481075098426,1.2047652519394259
2024-12-24,0.012305597100380938,0.011993597100380938,0.012740685196085622,0.24,0.3,5,0.012472386321481689,0.012443357736185169,-0.0004350880957046839,-0.0007470880957046837,-0.00047878922110075085,-0.0004497606358042309,0.0003119999999999998,1.2017232446774835,1.220114786749569
2024-12-25,0.0038217516453223997,0.0036657516453223998,0.0004872118254637403,0.12,0.3,5,-0.001102976639357325,-0.0008827176961102986,0.0033345398198586593,0.0031785398198586595,0.004768728284679725,0.004548469341432698,0.0001559999999999999,1.2061284636388823,1.2207092411020966
2024-12-26,-0.001218570274403108,-0.001218570274403108,0.00046441852805623185,0.0,0.3,5,0.005268083162586798,0.005092636291919213,-0.00168298880245934,-0.00168298880245934,-0.006486653436989906,-0.006311206566322321,0.0,1.2046587113459803,1.2212761610910339
2024-12-27,-0.002276322432527598,-0.002276322432527598,-0.0016174124605663476,0.0,0.3,5,-0.0016928317829473616,-0.0017285092245473187,-0.0006589099719612503,-0.0006589099719612503,-0.0005834906495802363,-0.0005478132079802791,0.0,1.2019165196978037,1.2193008538102925
2024-12-30,0.006745812468576464,0.0065898124685764645,0.004527520975912136,0.12,0.3,5,0.0018908864210545728,0.0020630934107765137,0.0022182914926643284,0.0020622914926643286,0.004698926047521892,0.004526719057799951,0.0001559999999999999,1.2098369241654963,1.224821264001866
2024-12-31,-0.014615488201648177,-0.015083488201648176,-0.016039789801335358,0.36000000000000004,0.3,5,-0.019745368917702392,-0.019614434683167762,0.0014243015996871812,0.0009563015996871815,0.004661880716054216,0.004530946481519586,0.00046799999999999967,1.1915883631939277,1.2051753883830703
2025-01-02,-0.029306477349748124,-0.029618477349748124,-0.029102488699299323,0.24,0.3,5,-0.03169298404984384,-0.031650066700447566,-0.00020398865044880116,-0.0005159886504488009,0.0020745067000957143,0.002031589350699442,0.0003119999999999998,1.1562953302484449,1.1701017852619784
2025-01-03,-0.009640309915869838,-0.010108309915869838,-0.011839194018461785,0.36000000000000004,0.3,5,-0.014968556951529127,-0.014809234047876728,0.002198884102591947,0.0017308841025919473,0.00486024703565929,0.00470092413200689,0.00046799999999999967,1.1446071386960206,1.1562487232049132
2025-01-06,-0.0016050374555571121,-0.0016050374555571121,-0.0016410144531968651,0.0,0.3,5,-0.0012357152787626623,-0.0012406844778987893,3.597699763975299e-05,3.597699763975299e-05,-0.0003693221767944498,-0.00036435297765832287,0.0,1.1427700013665154,1.1543513023386436
2025-01-07,0.005746538493502722,0.0051225384935027225,0.0071997925586930744,0.48,0.3,5,0.01137454206072065,0.011224915008737648,-0.0014532540651903524,-0.002077254065190352,-0.006252003567217928,-0.0061023765152349255,0.0006239999999999996,1.1486238846877355,1.162662392255339
2025-01-08,0.0013166460905544254,0.0010046460905544252,-0.0018150707349940953,0.24,0.3,5,-0.0013187281698941718,-0.0011345654891959911,0.0031317168255485207,0.0028197168255485205,0.002323374260448597,0.0021392115797504163,0.0003120000000000002,1.1497778451830043,1.160552077772478
2025-01-09,-0.0016131830901270415,-0.0019251830901270415,-0.0024643624763153182,0.24,0.3,5,-0.0007087761448060431,-0.0006990243408290976,0.0008511793861882768,0.0005391793861882768,-0.0012164069453209983,-0.0012261587492979438,0.000312,1.1475643123180552,1.1576920567802058
2025-01-10,-0.014321032197233971,-0.014477032197233971,-0.012539216550759513,0.12,0.3,5,-0.014828666097247799,-0.01488930371843258,-0.0017818156464744581,-0.001937815646474458,0.00035163390001382785,0.0004122715211986091,0.0001559999999999999,1.13095098682023,1.1431755053811445
2025-01-13,-0.005431861712577372,-0.005743861712577372,-0.0026705028286013732,0.24,0.3,5,-0.0011429768674087863,-0.00135838532747625,-0.0027613588839759985,-0.003073358883975999,-0.004600884845168586,-0.004385476385101122,0.00031200000000000064,1.1244549607482317,1.1401226519604364
2025-01-14,0.025919286030438374,0.025607286030438374,0.026333420460855406,0.24,0.3,5,0.030513657885281632,0.030400961922659016,-0.0004141344304170319,-0.0007261344304170317,-0.004906371854843258,-0.004793675892220642,0.0003119999999999998,1.153249200556457,1.170145981131456
2025-01-15,-0.004162399559482608,-0.0043183995594826075,-0.006416240428871345,0.12,0.3,5,-0.008215627080361764,-0.00804649113107506,0.0022538408693887372,0.0020978408693887373,0.0038972275208791563,0.0037280915715924524,0.0001559999999999999,1.1482690097168002,1.162638043179639
2025-01-16,0.0032791834197137028,0.0032791834197137028,0.001147937342895089,0.0,0.3,5,0.0037481088365248195,0.0038241763859038365,0.002131246076818614,0.002131246076818614,-0.0004689254168111167,-0.0005449929661901338,0.0,1.1520343944148346,1.1639726788056755
2025-01-17,0.0018022656498197119,0.0018022656498197119,0.003146866542629967,0.0,0.3,5,0.005449079461620404,0.005334821543209903,-0.001344600892810255,-0.001344600892810255,-0.0036468138118006923,-0.0035325558933901914,0.0,1.1541106664312994,1.1676355454851444
2025-01-20,0.001779159063045787,0.001623159063045787,0.004546679156274047,0.12,0.3,5,0.00248464854359747,0.0023558721487501517,-0.00276752009322826,-0.00292352009322826,-0.0008614894805516829,-0.0007327130857043647,0.0001559999999999999,1.1559839716192752,1.1729444096819264
2025-01-21,0.002297625606436615,0.001985625606436615,0.0007671927581140991,0.24,0.3,5,0.0013594904375196903,0.0014303127385558504,0.001530432848322516,0.0012184328483225157,0.0006261351689169246,0.0005553128678807645,0.0003120000000000002,1.1582793229939528,1.1738442841387047
2025-01-22,-0.011959986416192257,-0.012115986416192256,-0.009288150425773356,0.12,0.3,5,-0.0042651576716590135,-0.00454731592589865,-0.0026718359904189005,-0.0028278359904189004,-0.007850828744533243,-0.0075686704902936065,0.0001559999999999999,1.1442456264504017,1.16294144185119
2025-01-23,-0.0003199022603517169,-0.0009439022603517171,0.0017717331022466531,0.48,0.3,5,0.0012767465015142356,0.0011035150578052137,-0.0020916353625983703,-0.0027156353625983703,-0.0022206487618659527,-0.0020474173181569306,0.0006240000000000002,1.1431655704171977,1.1650018636996924
2025-01-24,0.005666050064535228,0.005198050064535228,0.007655562720718434,0.36000000000000004,0.3,5,0.009318482324787129,0.009157854452880266,-0.0019895126561832064,-0.002457512656183206,-0.004120432260251901,-0.003959804388345038,0.00046799999999999967,1.1491078022842793,1.1739206085369993
2025-01-27,-0.004617468597024761,-0.004773468597024761,-0.004117939283883265,0.12,0.3,5,-0.005820684228379042,-0.005807303087993805,-0.0004995293131414957,-0.0006555293131414956,0.0010472156313542811,0.001033834490969044,0.0001559999999999999,1.1436225722754791,1.1690864747469447
2025-02-05,-0.0113254802256475,-0.0116374802256475,-0.005762362551355316,0.24,0.3,5,-0.0026992931885102133,-0.0030409625915151367,-0.005563117674292184,-0.005875117674292184,-0.008938187037137287,-0.008596517634132363,0.0003119999999999998,1.1303136872050192,1.1623497746255669
2025-02-06,0.00908212095239124,0.00877012095239124,0.012581168146756472,0.24,0.3,5,0.016941365754319013,0.016596779481560357,-0.003499047194365232,-0.003811047194365232,-0.008171244801927774,-0.007826658529169117,0.0003119999999999998,1.1402266749559504,1.1769734925854756
2025-02-07,0.009396235885140297,0.008928235885140298,0.012977774668958997,0.36000000000000004,0.3,5,0.013682017112834738,0.01346157647173287,-0.0035815387838186996,-0.004049538783818699,-0.00475378122769444,-0.004533340586592572,0.00046799999999999967,1.1504068876724864,1.1922479893635876
2025-02-10,0.004877596998581375,0.004721596998581375,0.00214735119259557,0.12,0.3,5,0.003838106012064083,0.003963681961561573,0.002730245805985805,0.002574245805985805,0.0008834909865172926,0.0007579150370198027,0.0001559999999999999,1.1558386453804683,1.1948081645054172
2025-02-11,-0.0044589164789309715,-0.004770916478930971,-0.004595312999142842,0.24,0.3,5,-0.0035600769264948345,-0.0036086120255729064,0.00013639652021187054,-0.00017560347978812924,-0.0012108395524361368,-0.001162304453358065,0.0003119999999999998,1.1503242357402372,1.1893176470155835
